id,reference,hypothesis,BLEU,chrF++
1803,आपके हाथों की नमी बाहरी परतों के साथ क्रिया करेगी जो अजीब महसूस करेगी और एक तरह का आवरण बनाएगी,"आपके हाथों पर नमी बाहरी परतों के साथ प्रतिक्रिया करेगी, जो अजीब लगेगी और एक तरह का खोल बनाएगी।",35.7058,63.2690
1741,उत्तर की ओर के बड़े क्षेत्र में आबादी बहुत ही कम है और कुछ इलाकों में तो लगभग कोई इंसानी आबादी नहीं है,उत्तर में बड़े क्षेत्र काफी कम आबादी वाले हैं और कुछ लगभग निर्जन जंगल हैं।,5.3405,29.8007
1736,रोलैंडो मेंडोज़ा ने अपनी m16 राइफल से पर्यटकों के ऊपर फायर किया,रोलांडो मेंडोजा ने पर्यटकों पर अपनी एम-16 राइफल से गोली चलाई।,8.6061,42.2542
1860,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे,गवर्नर के कार्यालय और घायलों में से 19 पुलिस अधिकारी थे।,17.0957,50.8134
2007,यू.एस. कॉर्प्स ऑफ़ इंजीनियर्स ने अंदाजा लगाया कि 6 इंच बारिश पहले से क्षतिग्रस्त बांधों को तोड़ सकती है,यूएस कॉर्प्स ऑफ इंजीनियर्स ने अनुमान लगाया कि छह इंच की वर्षा पहले से क्षतिग्रस्त बांधों को तोड़ सकती है।,33.0910,64.4647
1741,उत्तर की ओर के बड़े क्षेत्र में आबादी बहुत ही कम है और कुछ इलाकों में तो लगभग कोई इंसानी आबादी नहीं है,उत्तर में बड़े-बड़े क्षेत्र काफी कम आबादी वाले हैं और कुछ लगभग निर्जन जंगल हैं।,4.3605,28.6353
1765,1537 में असूनचिओन की स्थापना के बाद से पैराग्वे अपने स्वदेशी चरित्र और पहचान को बनाए रखने में कामयाब रहा है,"1537 में असुनचियन की स्थापना के बाद से, पराग्वे अपने स्वदेशी चरित्र और पहचान को बहुत कुछ रखने में कामयाब रहा है।",48.6796,77.7168
1755,एक बम गवर्नर जनरल के कार्यालय के बाहर फटा था,गवर्नर जनरल के कार्यालय के बाहर एक बम विस्फोट हो गया।,51.9307,74.1581
1939,तथा क्रांति के बाद व्यवसाय सभी पुरुष आवेदकों के लिए खुले थे जिसमें सबसे महत्त्वाकांक्षी और सफल होने वाले सफल हो सकते थे,"इसके अलावा क्रांति के बाद, सभी पुरुष आवेदकों के लिए निवासियों को खोला गया था, जिससे सबसे महत्वाकांक्षी और सफल को सफल होने की अनुमति मिली।",20.2849,54.1457
1940,अगर हमारे अपने पूर्वजों ने अपनी प्रोटीन की समस्या को कुछ हद तक उसी तरह सुलझाया तो हमें आश्चर्यचकित नहीं होना चाहिए जैसे कि आज के समय में चिंपाजी करते हैं,"सभी बातों को ध्यान में रखते हुए, हमें आश्चर्य नहीं होना चाहिए कि हमारे अपने पूर्वजों ने अपनी प्रोटीन समस्या को कुछ हद तक उस तरह से हल किया जैसा कि सवाना पर चिंपांज़ी आज करते हैं।",26.5480,58.6971
1998,उनके पैरों में पपड़ियां और पंजे हैं वे अंडे देते हैं और वे किसी टी-रेक्स की तरह अपने दो पीछे वाले पैरों पर चलते हैं,"उनके पैरों में तराजू और पंजे होते हैं, वे अंडे देते हैं और वे अपने दो पीछे के पैरों पर चलते हैं जैसे कि एक टी-रेक्स।",37.0118,64.2657
1853,जियानकार्लो फिशिचेला ने अपनी कार पर नियंत्रण खो दिया और शुरू करने के कुछ समय बाद ही दौड़ समाप्त कर दी,जियानकार्लो फिज़िसिले ने अपनी कार का नियंत्रण खो दिया और स्टार्ट के तुरंत बाद ही रेस समाप्त कर दी।,20.9496,53.6333
1928,सन 1976 तक माचू पिचू के तीस प्रतिशत हिस्से का जीर्णोद्धार कर दिया गया था और जीर्णोद्धार का कार्य आज तक जारी है,"1976 तक, माचु पिचु का तीस प्रतिशत हिस्सा बहाल हो चुका था और पुनर्स्थापना आज तक जारी है।",10.3730,36.4362
1961,समाजीकरण के महत्व को स्पष्ट करने के लिए इस्तेमाल किए जाने वाले सबसे आम तरीकों में से कुछ बच्चों के दुर्भाग्यपूर्ण मामलों को आकर्षित करना है जो बड़े होने के दौरान वयस्कों द्वारा उपेक्षित नहीं बल्कि उपेक्षा दुर्भाग्य या दुर्व्यवहार के माध्यम से होते थे,"समाजीकरण के महत्व को दर्शाने के लिए उपयोग की जाने वाली सबसे आम विधियों में से एक बच्चों के दुर्भाग्यपूर्ण मामलों पर आकर्षित करना है जो उपेक्षा, दुर्भाग्य या जानबूझकर दुर्व्यवहार के माध्यम से थे जो वयस्क द्वारा समाजीकृत नहीं थे जब वे बड़े हो रहे थे।",23.9481,56.8368
2004,उसी महीने एक अन्य विमान मशहद के एक रनवे से आगे निकल गया और एक दीवार से टकरा गया जिसमें सत्रह की मौत हो गई,उसी महीने एक और एयरलाइनर ने माशंड में एक रनवे को पार किया और एक दीवार से टकराकर 17 लोगों की मौत हो गई।,18.8948,44.1180
1666,अपनी सरकार के अलावा आप अन्य देशों की सरकारों की सलाह ले सकते हैं हालांकि उनकी सलाह उनके नागरिकों को ध्यान में रखकर दी जाती हैं,"आप अपने से अलग सरकारों की सलाह भी लेना चाह सकते हैं, लेकिन उनकी सलाह उनके नागरिकों के लिए डिज़ाइन की गई है।",15.6956,40.7374
1687,अलगाव और पुनर्संयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पूलों के बीच आगे-पीछे होती रहती है,पृथक्करण और पुनर्मिलन प्रत्येक पीढ़ी के साथ दो पूल के बीच आगे-पीछे भिन्नता को मिलाते हैं।,32.3772,56.9783
1773,नींद की रुकावट आपके सामान्य नींद की अवधि के दौरान आपको जगाने की प्रक्रिया है और थोड़े समय बाद 10-60 मिनट यह चली जाती है ।,नींद में रुकावट आपकी सामान्य नींद की अवधि के दौरान जानबूझकर जागने की प्रक्रिया है और कुछ समय बाद नींद आ जाती है (दस से सोलह मिनट) ।,28.4682,56.9464
1970,हम पक्के तौर पर नहीं जानते हैं लेकिन इसकी कांटेदार जीभ हो सकती है इसके आहार में कछुए बड़ी मछली दूसरे मोसासॉर शामिल थे और ये एक नरभक्षी भी हो सकता है,"हम निश्चित रूप से नहीं जानते हैं, लेकिन इसकी जीभ कांटेदार हो सकती है। इसके आहार में कछुए, लार्चफिस्ट, अन्य मोसासौर शामिल हैं और यह एक नरभक्षी भी हो सकता है।",24.7226,55.0878
1862,नेक्स्टजेन प्रणाली बारे में एफएए का दावा है कि इससे विमान को छोटे मार्गों से उड़ाना और हर साल लाखों गैलन ईंधन बचाना संभव होगा और इससे कार्बन उत्सर्जन में भी कमी आएगी,नेक्स्टजिन एक ऐसी प्रणाली है जो FAA का दावा है कि विमानों को छोटे मार्गों पर उड़ान भरने और हर साल लाखों गैलन ईंधन बचाने और कार्बन उत्सर्जन को कम करने की अनुमति देगा।,26.1893,51.2067
1695,एक सामान्य लोकप्रिय डिनर विशेष रूप से गर्मी के मौसम में पा एम्बे ओली है ब्रेड के साथ ऑलिव ऑयल टमाटर और कोई भी उपलब्ध रुचिकर सामग्री जैसे पनीर ट्यूना मछली आदि,"एक साधारण लोकप्रिय रात्रिभोज, विशेष रूप से गर्मियों के दौरान, पे-ए-एम-ओ-ली है, जो जैतून के तेल, टमाटर और पनीर, ट्यूनाफिश आदि जैसे किसी भी उपलब्ध मसाले के साथ रोटी है।",7.5113,36.2438
1921,वहीं दूसरी ओर कई देशों में ठंडी और बर्फ़ भरी परिस्थितियां होना आम बात है और ट्रैफ़िक पूरे साल ज़्यादातर बिना रुकावट चलता रहता है,"दूसरी ओर, कई देशों में बर्फ और बर्फ की स्थिति सामान्य है और यातायात पूरे वर्ष लगभग निर्बाध रूप से चलता रहता है।",9.7744,35.4672
1923,रणनीति महत्वपूर्ण सैन्य और असैन्य आपूर्ति को काटते हुए प्रभावी साबित हुई हालांकि इस नाकाबंदी ने पिछले दो शताब्दियों के कई अंतरराष्ट्रीय समझौतों द्वारा आमतौर पर स्वीकृत अंतर्राष्ट्रीय कानून का उल्लंघन किया,"यह रणनीति महत्वपूर्ण सैन्य और नागरिक आपूर्ति को प्रभावी ढंग से काटने के लिए साबित हुई, हालांकि इस नाकाबंदी ने पिछले दो शताब्दियों के कई अंतरराष्ट्रीय समझौतों द्वारा संहिताबद्ध आम तौर पर स्वीकृत अंतर्राष्ट्रीय कानून का उल्लंघन किया।",49.4394,80.9964
1694,बच्चों को कई वजहों से फ़ॉस्टर केयर में रखा जाता है जिनमें अनदेखी करना बुरा बर्ताव करना और यहां तक कि ज़बरदस्ती वसूली करना भी शामिल है,बच्चों को विभिन्न कारणों से पालक देखभाल में रखा जाता है जो उपेक्षा से लेकर दुर्व्यवहार और यहां तक कि जबरन वसूली तक होते हैं।,20.0227,36.3416
1823,यातायात बहाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है,यातायात प्रवाह दो बिंदुओं के बीच व्यक्तिगत ड्राइवरों और वाहनों की गति और एक दूसरे के साथ उनकी बातचीत का अध्ययन है।,35.7141,59.2614
1943,जितनी कम चिंता उतनी ज़्यादा सकारात्मक जीवन ऊर्जा का संचार हर इंसान परम शांति और संतोष पा सकता है,"तनाव जितना कम होगा, जीवन शक्ति उतनी ही सकारात्मक होगी। प्रत्येक व्यक्ति के पास पूर्ण शांति और संतुष्टि पाने की क्षमता होती है।",4.1411,28.2604
1956,सामान के ट्रांसपोर्ट के लिए जहाज़ों का इस्तेमाल करना समुद्रों के एक सिरे से दूसरे सिरे तक बड़ी मात्रा में लोगों और सामान को लाने और ले जाने का बहुत ज़्यादा प्रभावी तरीका है,माल ढुलाई के लिए जहाजों का उपयोग करना महासागरों में बड़ी मात्रा में लोगों और माल को स्थानांतरित करने का अब तक का सबसे कुशल तरीका है।,13.4601,32.4860
1719,गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान गंभीर सामाजिक व्यवधान या मानव जीवन की हानि की संभावना है,"गंभीर मौसम किसी भी खतरनाक मौसम घटना के लिए सामान्य शब्द है जो क्षति, गंभीर सामाजिक व्यवधान या मानव जीवन के नुकसान का कारण बन सकता है।",35.8975,64.3246
1689,यूरोप एक ऐसा महाद्वीप है जो अपेक्षाकृत छोटा है लेकिन इसमें कई स्वतंत्र देश हैं सामान्य परिस्थिति में कई देशों की यात्रा करने का मतलब कई बार वीज़ा आवेदन और पासपोर्ट कंट्रोल की प्रक्रिया से गुज़रना है,"यूरोप एक अपेक्षाकृत छोटा महाद्वीप है, लेकिन कई स्वतंत्र देशों के साथ। सामान्य परिस्थितियों में, कई देशों के माध्यम से यात्रा करने का मतलब है कि आपको कई बार वीजा आवेदन और पासपोर्ट नियंत्रण से गुजरना होगा।",14.1528,57.6979
1810,कैलिफोर्निया के गवर्नर अर्नोल्ड श्वार्ज़नेगर ने कानून में एक बिल पर हस्ताक्षर किए जो नाबालिगों को हिंसक वीडियो गेम उन्हें बेचने या किराए पर देने से प्रतिबंध लगाता है,कैलिफोर्निया के गवर्नर अर्नोल्ड श्वार्ज़नेगर ने एक विधेयक पर हस्ताक्षर किए जो नाबालिगों को हिंसक वीडियो गेम की बिक्री या किराए पर देने पर प्रतिबंध लगाता है।,54.1267,75.2042
1778,टेलीविजन रिपोर्टों में प्लांट से निकलने वाला सफेद धुआं दिखाया गया है,टेलीविजन रिपोर्टों में संयंत्र से आने वाला सफेद धुआं दिखाया गया है।,43.6684,72.4529
2006,कैल्शियम और पोटैशियम जैसे तत्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुएं भी हैं,कैल्शियम और पोटेशियम जैसे तत्वों को धातु माना जाता है। बेशक चांदी और सोने जैसी धातुएं भी हैं।,62.6859,87.4776
1890,अधिकांश आधुनिक अनुसंधान दूरबीनों में अनुकूल वायुमंडलीय परिस्थितियों के साथ दूरदराज के क्षेत्रों में काम करने के लिए बहुत सुविधाएं हैं,अधिकांश आधुनिक शोध दूरबीन अनुकूल वायुमंडलीय परिस्थितियों के साथ दूरदराज के क्षेत्रों में विशाल सुविधाएं हैं।,41.5318,66.0530
1784,ग्रीनलैंड को बहुत कम जगह बसाया गया था नॉर्स सगास में वे कहते हैं कि एरिक रेड हत्या के लिए आइसलैंड से निर्वासित किया गया था और आगे पश्चिम की यात्रा करते समय ग्रीनलैंड मिला जिसे ग्रीनलैंड नाम दिया गया,"ग्रीनलैंड में बसने की बात नहीं है, नॉर्वेजियन गाथाओं में कहा जाता है कि एरिक द रेड को हत्या के लिए आइसलैंड से निर्वासित कर दिया गया था, और जब वह पश्चिम की ओर यात्रा करते थे, तो उन्होंने ग्रीनलैंड पाया और इसका नाम ग्रीनलैंड रखा।",15.2635,49.7621
1949,कीटविज्ञानियों द्वारा बग शब्द का उपयोग कीटों के इस समूह के लिए एक औपचारिक तौर पर किया जाता है,कीटों के इस समूह के लिए कीटविज्ञानी औपचारिक अर्थों में कीट शब्द का प्रयोग करते हैं।,28.9330,47.0843
1683,यहूदी और गैर-यहूदी की तरह अभी भी ऐसे कई पुरुष और महिलाएं जीवित हैं जो उस समय बचने में सफल रहे और कई जिनके प्रियजनों को मार दिया गया या उनके मरने तक उनसे काम करवाया गया,"अभी भी बहुत से पुरुष और महिलाएं जीवित हैं जो यहां अपने समय को जीवित रखती हैं और बहुत से और भी हैं जिन्होंने प्यार किया था जो वहां मारे गए थे या मरने के लिए काम किया था, यहूदी और गैर-यहूदी समान रूप से।",15.1072,39.5835
1919,यह शहर अफ़्रीका के कुछ सबसे सस्ते पहाड़ी गोरिल्ला ट्रेकिंग के साथ ही नायरागोंगो ज्वालामुखी की चढ़ाई करने का बेस भी है,यह शहर अफ्रीका में सबसे सस्ते पर्वत गोरिल्ला तस्करी के साथ-साथ नारगंगो ज्वालामुखी पर चढ़ने का आधार भी है।,5.9886,39.0725
1791,चीज़ों पर कुछ बनाकर या खरोंच कर इस जगह को नुक़सान न पहुंचाएं,साइट को चिह्नित करके या संरचनाओं में भित्तिचित्रों को खरोंचकर नष्ट न करें।,4.0654,17.7255
1885,10 00-11 00 बजे एमडीटी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी,"शाम दस से ग्यारह बजे के बीच, यार्ड में कैदियों द्वारा आग लगा दी गई।",37.3400,58.3393
1772,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ़ एक लेबल के रूप में जोड़ा गया था,"तो, यह संभावना है कि नोटेशन को केवल एक लेबल के रूप में जोड़ा गया था।",47.8222,60.8203
1998,उनके पैरों में पपड़ियां और पंजे हैं वे अंडे देते हैं और वे किसी टी-रेक्स की तरह अपने दो पीछे वाले पैरों पर चलते हैं,"उनके पैर तराजू और पंजे के साथ होते हैं, वे अंडे देते हैं और वे अपने दो पीछे के पैरों पर चलते हैं जैसे कि एक टी-रेक्स।",32.1285,57.9036
1857,उन्होंने आगे कहा कि हालांकि उन्हें ऐसे दायित्व लेने के लिए नहीं कहा जाना चाहिए जो उनके विकास के चरण जिम्मेदारी और क्षमताओं से परे हैं,"हालांकि, उन्हें ऐसे दायित्वों को स्वीकार करने के लिए नहीं कहा जाना चाहिए जो उनके विकास के चरण, जिम्मेदारी और क्षमताओं से परे हों।",55.5640,73.3982
1761,फ़ोटोग्राफ़रों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मेंडोज़ा को गोली मार दी गई थी,बाद में फोटोग्राफरों ने एक बुजुर्ग महिला की जगह ली क्योंकि उसे शौचालय की जरूरत थी। मेन्डोजा को गोली मार दी गई थी।,32.6675,57.5322
1702,केवल दो हफ़्तों में अमेरिकियों और फ़्री फ़्रेंच बलों ने दक्षिणी फ़्रांस को मुक्त कर दिया था और जर्मनी की ओर बढ़ रहे थे,"केवल दो सप्ताह में, अमेरिकियों और मुक्त फ्रांसीसी बलों ने दक्षिणी फ्रांस को मुक्त कर दिया था और जर्मनी की ओर मुड़ रहे थे।",42.9881,64.2048
1746,पौधे फ़ोटोसिंथेसिस द्वारा सूर्य से अपना भोजन बनाते हैं वह छाया भी देते हैं,"पौधे प्रकाश संश्लेषण द्वारा सूर्य से अपना भोजन बनाते हैं, वे छाया भी प्रदान करते हैं।",39.5672,58.4942
1907,शत्रुता फैलाने के तुरंत बाद ब्रिटेन ने जर्मनी की समुद्री घेराबंदी शुरू कर दी थी,"शत्रुता के प्रकोप के तुरंत बाद, ब्रिटेन ने जर्मनी की नौसैनिक नाकाबंदी शुरू की।",25.3365,54.3043
1769,तीसरी शताब्दी ईसा पूर्व में मिस्रियों द्वारा निर्मित ग्रेट पिरामिड मृत फिरौन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड संरचनाओं में से एक है,"ईसा पूर्व तीसरी शताब्दी में मिस्रियों द्वारा निर्मित, महान पिरामिड मृत फिरौन के सम्मान में निर्मित कई बड़े पिरामिड संरचनाओं में से एक है।",33.1836,71.7916
1788,अमेरिकी जिमनास्टिक्स संयुक्त राज्य ओलंपिक समिति के पत्र का समर्थन करता है साथ ही सभी एथलीटों को एक सुरक्षित माहौल देने के लिए ओलंपिक परिवार के होने की अहमियत स्वीकार करता है,USA Gymnastics संयुक्त राज्य अमेरिका ओलंपिक समिति के पत्र का समर्थन करता है और हमारे सभी एथलीटों के लिए एक सुरक्षित वातावरण को बढ़ावा देने के लिए ओलंपिक परिवार की पूर्ण आवश्यकता को स्वीकार करता है।,35.5893,62.6790
1801,भवनों की परेड जिसने हांगकांग की स्कायलाइन को चमचमाते बार चार्ट की तरह बनाया है उसने विक्टोरिया हार्बर के पानी की मौज़ूदगी को देखने लायक बनाया है,हांगकांग की क्षितिज रेखा बनाने वाली इमारतों की परेड को एक चमकदार बार चार्ट के समान माना गया है जो विक्टोरिया हार्बर के योद्धाओं की उपस्थिति से स्पष्ट है।,8.5174,38.6398
1861,जिसके परिणामस्वरूप मंच पर कलाकार गांजे भरी सिगरटें पीते हैं और ये थिएटर खुद दर्शकों को भी इसमें साथ शामिल होने के लिए प्रेरित करते हैं,"नतीजतन, कलाकार मंच पर भांग के जोड़ों को धूम्रपान करते हैं, और थिएटर स्वयं दर्शकों को इसमें शामिल होने के लिए प्रोत्साहित कर रहा है।",14.1321,40.4150
1996,पुरुषों के स्टैंडिंग सुपर-जी में ऑस्ट्रेलिया के मिशेल गौरले ग्यारहवें स्थान पर रहे चेक प्रतियोगी ओल्डरिच जेलिनेक पुरुषों के सिटिंग सुपर-जी में सोलहवें स्थान पर रहे,ऑस्ट्रेलिया के मिशेल गैली ने पुरुषों के स्टैंडिंग सुपर-जी में ग्यारहवें स्थान पर रहे; शतरंज प्रतियोगी उलरिक जोक्लिन ने पुरुषों के बैठने वाले सुपर-जी में सोलहवें स्थान पर रहे।,37.2034,70.8266
1847,उनका सिंगापुर के उप-प्रधान मंत्री वोंग कान सेंग ने स्वागत किया और उन्होंने सिंगापुर के प्रधानमंत्री ली सिएन लूंग के साथ व्यापार और आतंकवाद के मामले पर बातचीत की,उनका सिंगापुर के उप प्रधान मंत्री वांग काईंग सेंग ने स्वागत किया और सिंगापुर के प्रधान मंत्री ली हसीन लोंग के साथ व्यापार और आतंकवाद के मुद्दों पर चर्चा की।,34.3154,65.8870
1932,प्रदर्शन चालू होने के पाँच मिनट में हवा शुरू हो जाती है लगभग एक मिनट बाद हवा 70 किमी/घंटा तक पहुँच रही है... फिर बारिश आती है लेकिन इतनी तेज़ और इतनी बड़ी बूँदें कि यह आपकी त्वचा को सुई की तरह चुभती है फिर आकाश से ओले गिरते हैं लोग घबराते हैं चिल्लाते हैं और अफरातफरी मच जाती है।,"पांच मिनट में, एक हवा चलनी शुरू हो जाती है। एक मिनट बाद, हवा 70 किलोमीटर प्रति घंटे तक पहुंच जाती है। फिर बारिश आती है, लेकिन इतनी तेज और इतनी बड़ी है कि यह आपकी त्वचा को सुई की तरह मारती है। फिर आकाश से ओले गिरते हैं। लोग घबराते हैं और चिल्लाते हैं और एक दूसरे पर दौड़ते हैं।",31.2150,59.5249
1700,यह समुद्र के नीचे पतला और ऊंचे क्षेत्रों के नीचे मोटा होता है,यह मारिया के नीचे पतला है और हाइलैंड्स के नीचे मोटा है।,21.5864,43.6873
1984,सड़कों पर ज़्यादा दुर्घटना की वजह बहुत ज़्यादा कार ओनरशिप है जिससे शरीर में हुई टूट-फूट को सुधारने के लिए हेल्थकेयर में नई तकनीकों के आविष्कार को बढ़ावा मिला है,"बड़े पैमाने पर कार स्वामित्व से सड़कों पर दुर्घटनाओं की अधिक घटनाएं होती हैं, जो क्षतिग्रस्त शवों की मरम्मत के लिए स्वास्थ्य देखभाल में नई तकनीकों के आविष्कार की ओर ले जाती हैं।",13.7340,33.7520
1853,जियानकार्लो फिशिचेला ने अपनी कार पर नियंत्रण खो दिया और शुरू करने के कुछ समय बाद ही दौड़ समाप्त कर दी,जियानकार्लो फिज़िसिचेला ने अपनी कार का नियंत्रण खो दिया और स्टार्ट के तुरंत बाद ही रेस समाप्त कर दी।,20.9496,57.4286
1694,बच्चों को कई वजहों से फ़ॉस्टर केयर में रखा जाता है जिनमें अनदेखी करना बुरा बर्ताव करना और यहां तक कि ज़बरदस्ती वसूली करना भी शामिल है,बच्चों को विभिन्न कारणों से पालक देखभाल में रखा जाता है जो उपेक्षा से लेकर दुर्व्यवहार और यहां तक कि जबरन वसूली तक होते हैं।,20.0227,36.3416
1692,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीज़ियम और आयोडीन की पहचान की गई है,"जापान की परमाणु एजेंसी के अनुसार, संयंत्र में रेडियोधर्मी कैशियम और आयोडीन की पहचान की गई है।",56.3258,78.2270
1797,हर कोई समाज से जुड़ा होता है और ट्रांसपोर्ट सिस्टम का उपयोग करता है लगभग सभी लोग ट्रांसपोर्ट सिस्टम के बारे में शिकायत करते हैं,हर कोई समाज में भाग लेता है और परिवहन प्रणालियों का उपयोग करता है। लगभग हर कोई परिवहन प्रणालियों के बारे में शिकायत करता है।,19.2397,42.7590
1912,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ़्रांस से संबंधित हैं और लग्ज़री बीच रिसॉर्ट के रूप में जाने जाते हैं,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ्रांस से जुड़े हैं और लक्जरी समुद्र तट रिसॉर्ट के रूप में जाने जाते हैं।,51.2335,72.4372
1711,ये सिद्धांत देखते हैं कि कुछ लोगों के बारे में ऐसी कौन-सी बातें हैं जो उन्हें वही चीज़ें करने के लिए कहती हैं जो वे चाहते हैं और उनके माहौल की कौनसी सी बाते हैं जो वे उन्हें कुछ चीज़ें करने या नहीं करने के लिए कहती हैं,ये सिद्धांत कुछ लोगों के बारे में देखते हैं जो उन्हें उन चीजों को चाहते हैं जो वे करते हैं और उनके वातावरण में क्या चीजें उन्हें कुछ चीजें करने या न करने के लिए प्रेरित करती हैं।,18.5034,50.4051
1913,बाघ की दहाड़ किसी शेर की तेज़ आवाज़ वाली दहाड़ की तरह नहीं होती है लेकिन उसकी बंधी हुई चिल्लाने जैसी होती है,"बाघ का गर्जन शेर के जोरदार गर्जन जैसा नहीं है, बल्कि एक गुर्राते हुए शब्दों के वाक्य की तरह है।",4.3460,18.3162
1787,ब्लॉगिंग एक ऐसा टूल है जो सहयोग को प्रेरित करता है और छात्रों को पारंपरिक स्कूल के दिन से बेहतर सीखने के लिए प्रोत्साहित करता है,ब्लॉगिंग एक ऐसा उपकरण है जो सहयोग को प्रेरित करता है और छात्रों को पारंपरिक स्कूल के दिन से परे सीखने के लिए प्रोत्साहित करता है।,74.3225,86.4230
1977,शेरों का समूह वयस्क नर के साथ-साथ तीस से ज़्यादा मादा और शावकों के साथ एक से तीन तक का बना होता है,प्रिड एक से तीन संबंधित वयस्क नरों के साथ-साथ तीस मादाओं और बच्चों से बने होते हैं।,11.1326,35.8872
1667,आम शब्दों में जब प्रबंधक अपने पूर्व सहयोगियों का नेतृत्व करना शुरू करते हैं तो दो तरह के बर्ताव सामने आते हैं. स्पेक्ट्रम का एक सिरा  उन लड़कों में से एक” या लड़कियों में से एक बने रहने की कोशिश कर रहा है,"आम तौर पर, दो व्यवहार सामने आ सकते हैं क्योंकि प्रबंधक अपने पूर्व साथियों का नेतृत्व करना शुरू कर देते हैं। स्पेक्ट्रम का एक छोर लड़कों या लड़कियों में से एक बने रहने की कोशिश कर रहा है।",35.3904,60.0061
1669,पुलिस अधीक्षक चंद्र शेखर सोलंकी ने कहा कि आरोपी ढके हुए चेहरे के साथ अदालत में पेश हुए थे,पुलिस अधीक्षक चंद्र शेखर सलान्की ने कहा कि अभियुक्त अदालत में मुखों को ढककर दिखाई दिए।,20.4587,47.3043
1838,गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है,गीज़ा में महान पिरामिड उन सात चमत्कारों में से एक है जो आज भी खड़ी है।,28.9874,48.5275
