id,reference,hypothesis,BLEU,chrF++
2003,ಹಾಂಗ್ ಕಾಂಗ್‌ನ ಉತ್ತಮ ನೋಟಗಳನ್ನು ನೋಡಲು ದ್ವೀಪವನ್ನು ಬಿಡಿ ಮತ್ತು ಕೊವ್ಲೂನ್ ವಾಟರಫ್ರಂಟ್ ವಿರುದ್ಧವಾಗಿ ನಡೆಯಿರಿ,"ಹಾಂಗ್ ಕಾಂಗ್ ನ ಅತ್ಯುತ್ತಮ ನೋಟವನ್ನು ಪಡೆಯಲು, ದ್ವೀಪವನ್ನು ಬಿಟ್ಟು ಎದುರು ಕೋಲುನ್ ಕರಾವಳಿಗೆ ಹೋಗಿ.",3.3772,29.2819
1694,ನಿರ್ಲಕ್ಷ್ಯ ದೌರ್ಜನ್ಯ ಹಾಗೂ ಸುಲಿಗೆಯೂ ಸೇರಿದಂತೆ ಹಲವು ರೀತಿಯ ಕಾರಣಗಳಿಗೆ ಫೋಸ್ಟರ್‌ ಕೇರ್‌ನಲ್ಲಿ ಮಕ್ಕಳನ್ನು ಇಡಲಾಗುತ್ತದೆ,ಮಕ್ಕಳನ್ನು ಅಜಾಗರೂಕತೆಯಿಂದ ನಿಂದನೆಗೆ ಮತ್ತು ದರೋಡೆಕೋರತನದವರೆಗೆ ವ್ಯಾಪಕ ಶ್ರೇಣಿಯ ಕಾರಣಗಳಿಗಾಗಿ ಪೋಷಕ ಆರೈಕೆಗೆ ಇರಿಸಲಾಗುತ್ತದೆ.,3.3865,24.0023
1823,ವಾಹನ ಹರಿವು ಎಂಬುದು ಪ್ರತ್ಯೇಕ ವಾಹನ ಮತ್ತು ವಾಹನ ಚಾಲಕರ ಎರಡು ಬಿಂದುಗಳ ನಡುವಿನ ಓಡಾಟ ಮತ್ತು ಅವರ ನಡುವಿನ ಪರಸ್ಪರ ಬೆರೆಯುವಿಕೆಗಳ ಅಧ್ಯಯನ,ಟ್ರಾಫಿಕ್ ಫ್ಲೋ ಎನ್ನುವುದು ಎರಡು ಬಿಂದುಗಳ ನಡುವೆ ಪ್ರತ್ಯೇಕ ಚಾಲಕರು ಮತ್ತು ವಾಹನಗಳ ಚಲನೆ ಮತ್ತು ಅವರು ಪರಸ್ಪರ ಪರಸ್ಪರ ಸಂವಹನಗಳನ್ನು ಅಧ್ಯಯನ ಮಾಡುವ ಅಧ್ಯಯನವಾಗಿದೆ.,5.2375,40.3015
1822,ಮೊರೊಕನ್ ಸುಲ್ತಾನ್ ನಗರವನ್ನು ದಾರು ಎಲ್-ಬದ್ಯಾ ಎಂದು ಪುನರ್ನಿರ್ಮಿಸಿದನು ಮತ್ತು ಅಲ್ಲಿ ವ್ಯಾಪಾರ ನೆಲೆಗಳನ್ನು ಸ್ಥಾಪಿಸಿದನು ಸ್ಪ್ಯಾನಿಷ್ ವ್ಯಾಪಾರಿಗಳು ಇದಕ್ಕೆ ಕಾಸಾಬ್ಲಾಂಕಾ ಎಂಬ ಹೆಸರು ನೀಡಿದರು,ಮೊರೊಕನ್ ಸುಲ್ತಾನ್ ನಗರವನ್ನು ಡಾರೂ ಇಬಾದಿಯಾ ಎಂದು ಪುನರ್ನಿರ್ಮಿಸಿದರು ಮತ್ತು ಅಲ್ಲಿ ವ್ಯಾಪಾರ ನೆಲೆಗಳನ್ನು ಸ್ಥಾಪಿಸಿದ ಸ್ಪ್ಯಾನಿಷ್ ವ್ಯಾಪಾರಿಗಳಿಂದ ಕ್ಯಾಸಬ್ಲಾಂಕಾ ಎಂದು ಹೆಸರಿಸಲಾಯಿತು.,19.5872,63.3266
1943,ಕಡಿಮೆ ಒತ್ತಡ ಅಸ್ತಿತ್ವದ ಚೈತನ್ಯವು ಬಲವಾಗಿರುತ್ತದೆ ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಸಂಪೂರ್ಣ ಶಾಂತಿ ಮತ್ತು ಸಂತೃಪ್ತಿಯನ್ನು ಕಂಡುಹಿಡಿಯುವ ಸಾಮರ್ಥ್ಯವಿದೆ,"ಒತ್ತಡ ಕಡಿಮೆಯಾದಂತೆ, ಜೀವಶಕ್ತಿ ಹೆಚ್ಚು ಸಕಾರಾತ್ಮಕವಾಗಿರುತ್ತದೆ. ಪ್ರತಿಯೊಬ್ಬ ವ್ಯಕ್ತಿಯು ಸಂಪೂರ್ಣ ಶಾಂತಿ ಮತ್ತು ತೃಪ್ತಿಯನ್ನು ಕಂಡುಕೊಳ್ಳುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಹೊಂದಿರುತ್ತಾನೆ.",9.1478,48.1709
1956,ಸಾಗರದಾದ್ಯಂತ ಜನರ ಮತ್ತು ಸರಕುಗಳ ಸಾಗಣೆ ಮಾಡಲು ಹಡಗುಗಳನ್ನು ಉಪಯೋಗಿಸುವುದೇ ಅತ್ಯಂತ ಸಮರ್ಥ ವಿಧಾನ,ಸರಕುಗಳನ್ನು ಸಾಗಿಸಲು ಹಡಗುಗಳನ್ನು ಬಳಸುವುದು ಸಾಗರಗಳ ಮೂಲಕ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಜನರು ಮತ್ತು ಸರಕುಗಳನ್ನು ಸಾಗಿಸಲು ಅತ್ಯಂತ ಪರಿಣಾಮಕಾರಿ ಮಾರ್ಗವಾಗಿದೆ.,3.2186,33.6921
1719,ಭೀಕರ ಹವಾಮಾನ ಎಂಬುದು ಯಾವುದೇ ರೀತಿಯ ಅಪಾಯಕಾರಿ ಹವಾಮಾನಕ್ಕೆ ತೀವ್ರ ಸಾಮಾಜಿಕ ನಿರ್ನಾಮತೆ ಅಥವಾ ಜೀವಹಾನಿ ಮಾಡುವ ಸಾಮರ್ಥ್ಯದ ವಿದ್ಯಮಾನಕ್ಕೆ ಇರುವ ಒಂದು ಸಮುದಾಯಿಕ ಹೆಸರು,"ತೀವ್ರ ಹವಾಮಾನವು ಯಾವುದೇ ಅಪಾಯಕಾರಿ ಹವಾಮಾನ ವಿದ್ಯಮಾನಕ್ಕೆ ಸಾಮಾನ್ಯ ಪದವಾಗಿದ್ದು, ಹಾನಿಯನ್ನು ಉಂಟುಮಾಡುವ, ಗಂಭೀರ ಸಾಮಾಜಿಕ ಅಸ್ತವ್ಯಸ್ತತೆ ಅಥವಾ ಮಾನವ ಜೀವವನ್ನು ಕಳೆದುಕೊಳ್ಳುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಹೊಂದಿದೆ.",2.8095,39.9937
1689,ಯುರೋಪ್ ಒಂದು ಖಂಡವಾಗಿದ್ದು ಅದು ತುಲನಾತ್ಮಕವಾಗಿ ಚಿಕ್ಕದಾಗಿದ್ದರೂ ಅನೇಕ ಸ್ವತಂತ್ರ ದೇಶಗಳನ್ನು ಹೊಂದಿದೆ. ಸಾಮಾನ್ಯ ಸಂದರ್ಭಗಳಲ್ಲಿ ಅನೇಕ ದೇಶಗಳಾದ್ಯಂತ ಪ್ರಯಾಣಿಸುವುದು ಎಂದರೆ ವೀಸಾ ಅರ್ಜಿಗಳು ಮತ್ತು ಪಾಸ್‌ಪೋರ್ಟ್ ಪ್ರಾಧಿಕಾರಕ್ಕೆ ಅನೇಕ ಸಲ ಭೇಟಿ ನೀಡಬೇಕಾಗುತ್ತದೆ,"ಯುರೋಪ್ ಒಂದು ಸಣ್ಣ ಖಂಡವಾಗಿದ್ದು, ಅನೇಕ ಸ್ವತಂತ್ರ ದೇಶಗಳನ್ನು ಹೊಂದಿದೆ. ಸಾಮಾನ್ಯ ಸಂದರ್ಭಗಳಲ್ಲಿ, ಅನೇಕ ದೇಶಗಳ ಮೂಲಕ ಪ್ರಯಾಣಿಸುವುದು ವೀಸಾ ಅರ್ಜಿಗಳು ಮತ್ತು ಪಾಸ್ಪೋರ್ಟ್ ನಿಯಂತ್ರಣವನ್ನು ಅನೇಕ ಬಾರಿ ಹಾದುಹೋಗಬೇಕಾಗುತ್ತದೆ.",31.3278,58.3903
1810,ಕ್ಯಾಲಿಫೋರ್ನಿಯಾ ಗವರ್ನರ್ ಅರ್ನಾಲ್ಡ್ ಶ್ವಾರ್ಜಿನೆಗ್ಗರ್ ರವರು ಅಪ್ರಾಪ್ತ ವಯಸ್ಕರಿಗೆ ಹಿಂಸಾತ್ಮಕ ವಿಡಿಯೋ ಗೇಮ್‌ಗಳ ಮಾರಾಟ ಅಥವಾ ಬಾಡಿಗೆಯನ್ನು ನಿಷೇಧಿಸುವ ಮಸೂದೆಗೆ ಸಹಿ ಹಾಕಿದರು,ಕ್ಯಾಲಿಫೋರ್ನಿಯಾದ ಗವರ್ನರ್ ಅರ್ನಾಲ್ಡ್ ಶ್ವಾರ್ಜೆನೆಗರ್ ಅಪ್ರಾಪ್ತ ವಯಸ್ಕರಿಗೆ ಹಿಂಸಾತ್ಮಕ ವಿಡಿಯೋ ಗೇಮ್ಗಳ ಮಾರಾಟ ಅಥವಾ ಬಾಡಿಗೆಗೆ ನಿಷೇಧಿಸುವ ಮಸೂದೆಗೆ ಸಹಿ ಹಾಕಿದರು.,34.0520,76.0177
1778,ಕಾರ್ಖಾನೆಯಿಂದ ಬಿಳಿಯ ಹೊಗೆ ಬರುತ್ತಿರುವುದನ್ನು ಟಿವಿಗಳಲ್ಲಿ ಬಿತ್ತರಿಸಲಾಗುತ್ತಿದೆ,ಟೆಲಿವಿಷನ್ ವರದಿಗಳು ಸಸ್ಯದಿಂದ ಬರುವ ಬಿಳಿ ಹೊಗೆಯನ್ನು ತೋರಿಸುತ್ತವೆ.,0.0000,18.8069
2006,ಕ್ಯಾಲ್ಸಿಯಂ ಮತ್ತು ರಂಜಕಗಳಂತಹ ಧಾತುಗಳನ್ನು ಲೋಹಗಳೆಂದು ಪರಿಗಣಿಸಲಾಗಿದೆ ಹಾಗೆಯೇ ಬೆಳ್ಳಿ ಮತ್ತು ಚಿನ್ನದಂತಹ ಲೋಹಗಳೂ ಇವೆ,ಕ್ಯಾಲ್ಸಿಯಂ ಮತ್ತು ಪೊಟ್ಯಾಸಿಯಮ್ ನಂತಹ ಅಂಶಗಳನ್ನು ಲೋಹಗಳು ಎಂದು ಪರಿಗಣಿಸಲಾಗುತ್ತದೆ. ಸಹಜವಾಗಿ ಬೆಳ್ಳಿ ಮತ್ತು ಚಿನ್ನದಂತಹ ಲೋಹಗಳು ಸಹ ಇವೆ.,11.2038,56.9738
1805,ಸ್ಕಾಟ್‌ಬರ್ಗ್ ಬಸ್ 403 ನಿಯಮಿತವಾಗಿ ಸಿಂಟ್ರಾ ನಗರಕ್ಕೆ ಸಂಚರಿಸಲಿದ್ದು ಕ್ಯಾಬೊ ಡಾ ರೋಕಾದಲ್ಲಿ ಮಾತ್ರ ಸ್ಟಾಪ್ ನೀಡುತ್ತದೆ,"ಸ್ಕಾಟ್ಬೋರ್ಡ್ ಬಸ್ 4 × 3 ನಿಯಮಿತವಾಗಿ ಸೆಂಟ್ರಾಗೆ ಪ್ರಯಾಣಿಸುತ್ತದೆ, ಕ್ಯಾಬೊ ಡಿ ರೊಕಾದಲ್ಲಿ ನಿಲ್ಲುತ್ತದೆ.",3.7374,33.0466
1890,ಅತ್ಯಂತ ಆಧುನಿಕ ಪರಿಶೋಧಕ ದೂರದರ್ಶಕಗಳು ಗ್ರಾಮೀಣ ಪ್ರದೇಶದಲ್ಲಿ ಭಾರಿ ಸೌಲಭ್ಯಗಳಾಗಿದ್ದು ಅನುಕೂಲಕರ ಹವಾಮಾನ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತವೆ,ಹೆಚ್ಚಿನ ಆಧುನಿಕ ಸಂಶೋಧನಾ ದೂರದರ್ಶಕಗಳು ಅನುಕೂಲಕರ ವಾತಾವರಣದ ಪರಿಸ್ಥಿತಿಗಳೊಂದಿಗೆ ದೂರದ ಪ್ರದೇಶಗಳಲ್ಲಿನ ಬೃಹತ್ ಸೌಲಭ್ಯಗಳಾಗಿವೆ.,4.4569,35.5883
1782,ಪ್ರತಿ ರಾಜವಂಶದ ಮಧ್ಯೆ ವಿಭಜಿತ ಪ್ರಾಂತ್ಯಗಳ ಅಸ್ಥಿರ ಯುಗವಿತ್ತು ಈ ಸಮಯದಲ್ಲಿ ಹಾನ್ ಮತ್ತು ಜಿನ್ ರಾಜವಂಶದ ನಡುವೆ 60 ವರ್ಷಗಳವರೆಗೆ ಮೂರು ಪ್ರಾಂತ್ಯಗಳ ನಡುವೆಯಿದ್ದ ಅಸ್ಥಿರತೆಯು ಹೆಚ್ಚು ಪ್ರಸಿದ್ಧವಾದುದಾಗಿದೆ,ಪ್ರತಿ ರಾಜವಂಶದ ನಡುವೆ ವಿಭಜಿತ ಪ್ರಾಂತ್ಯಗಳ ಅಸ್ಥಿರ ಯುಗವೂ ಇತ್ತು. ಈ ಅವಧಿಗಳ ಪೈಕಿ ಅತ್ಯಂತ ಪ್ರಸಿದ್ಧವಾದದ್ದು ಹಾನ್ ಮತ್ತು ಜಿನ್ ರಾಜವಂಶದ ನಡುವೆ ಅರವತ್ತು ವರ್ಷಗಳ ಕಾಲ ನಡೆಯುವ ಮೂರು ಸಾಮ್ರಾಜ್ಯಗಳ ಯುಗವಾಗಿತ್ತು.,19.9857,52.6882
1784,ಗ್ರೀನ್‌ಲ್ಯಾಂಡ್ ದೇಶವನ್ನು ವಿರಳ ಜನಸಂಖ್ಯೆಯ ಪ್ರದೇಶವೆಂದು ಇತ್ಯರ್ಥಪಡಿಸಲಾಯಿತು. ಕೊಲೆ ಮಾಡಿದ ಆರೋಪಕ್ಕಾಗಿ ಎರಿಕ್ ದಿ ರೆಡ್ ಅನ್ನು ಐಲ್ಯಾಂಡ್‌ನಿಂದ ಗಡಿಪಾರು ಮಾಡಲಾಯಿತು ಹಾಗೂ ಪಶ್ಛಿಮಕ್ಕೆ ಪ್ರಯಾಣಿಸುವಾಗ ಹಸಿರು ಪ್ರದೇಶವನ್ನು ಕಂಡುಹಿಡಿಯಲಾಯಿತು ಮತ್ತು ಅದಕ್ಕೆ ಗ್ರೀನ್‌ಲ್ಯಾಂಡ್ ಎಂದು ಹೆಸರಿಸಲಾಯಿತು ಎಂದು ನಾರ್ಸ್ ಸಾಗಾಸ್‌ನಲ್ಲಿ ಅವರು ಹೇಳುತ್ತಾರೆ,ಗ್ರೀನ್ ಲ್ಯಾಂಡ್ ಅನ್ನು ಐಸ್ ಲ್ಯಾಂಡ್ ನಿಂದ ಗಡೀಪಾರು ಮಾಡಲಾಯಿತು ಮತ್ತು ಗ್ರೀನ್ ಲ್ಯಾಂಡ್ ಎಂದು ಹೆಸರಿಸಲಾಯಿತು.,1.9240,23.8930
1949,ಕೀಟಶಾಸ್ತ್ರಜ್ಞರು ಬಗ್' ಎಂಬ ಹೆಸರನ್ನು ಶಾಸ್ತ್ರೋಕ್ತ ವಾಗಿ ಕೀಟಗಳ ಈ ಗುಂಪಿಗೆ ಬಳಸುತ್ತಾರೆ,ಈ ಗುಂಪಿನ ಕೀಟಗಳಿಗೆ ಕೀಟಶಾಸ್ತ್ರಜ್ಞರು ಔಪಚಾರಿಕ ಅರ್ಥದಲ್ಲಿ ಬಗ್ ಎಂಬ ಪದವನ್ನು ಬಳಸುತ್ತಾರೆ.,5.3002,41.9184
1683,ತಮ್ಮ ಜೀವನವನ್ನು ಕಟ್ಟಿಕೊಂಡು ಬದುಕುತ್ತಿರುವ ಹಲವಾರು ಪುರುಷರು ಮತ್ತು ಮಹಿಳೆಯರು ಇನ್ನು ಅಲ್ಲಿಯೇ ಇದ್ದಾರೆ ಹಾಗೂ ಯಹೂದಿಗಳ ಮತ್ತು ಯಹೂದಿಗಳಲ್ಲದ ಇನ್ನೂ ಹಲವರು ತಮ್ಮ ಪ್ರೀತಿ ಪಾತ್ರರ ಕೊಲೆ ಅಥವಾ ಸಾಯುವವರೆಗೂ ಸಂಕಟ ಅನುಭವಿಸಿದ ಹಲವರನ್ನು ನೋಡಿದ್ದಾರೆ,"ಇಲ್ಲಿ ತಮ್ಮ ಸಮಯವನ್ನು ಬದುಕುಳಿದ ಅನೇಕ ಪುರುಷರು ಮತ್ತು ಮಹಿಳೆಯರು ಇನ್ನೂ ಜೀವಂತವಾಗಿದ್ದಾರೆ ಮತ್ತು ಅನೇಕರು ತಮ್ಮ ಪ್ರೀತಿಪಾತ್ರರನ್ನು ಅಲ್ಲಿ ಕೊಲ್ಲಲ್ಪಟ್ಟರು ಅಥವಾ ಕೊಲ್ಲಲ್ಪಟ್ಟರು, ಯಹೂದಿಗಳು ಮತ್ತು ಯಹೂದಿಗಳಲ್ಲದವರು.",6.5825,42.2104
1919,ಆಫ್ರಿಕಾದ ಕೆಲವು ಅಗ್ಗದ ಬೆಲೆಯ ಮೌಂಟೇನ್ ಗೊರಿಲ್ಲಾ ಟ್ರ್ಯಾಕಿಂಗ್ನೊಂದಿಗೆ ನೈರಾಗೊಂಗೊ ಜ್ವಾಲಾಮುಖಿಯನ್ನು ಏರಲು ಈ ನಗರವು ಕೂಡ ಬುಡನೆಲೆಯೆನಿಸಿದೆ,"ಈ ನಗರವು ನಿರಗಂಗೊ ಜ್ವಾಲಾಮುಖಿಯನ್ನು ಏರಲು ಆಧಾರವಾಗಿದೆ, ಜೊತೆಗೆ ಆಫ್ರಿಕಾದ ಕೆಲವು ಅಗ್ಗದ ಪರ್ವತ ಗೊರಿಲ್ಲಾ ಕಳ್ಳಸಾಗಣೆ.",14.8660,46.5840
1791,ಶಿಲ್ಪಗಳ ಮೇಲೆ ಗುರುತುಗಳನ್ನು ಮಾಡುವ ಮೂಲಕ ಅಥವಾ ಗ್ರಾಫಿಟಿ ಬರೆಯುವ ಮೂಲಕ ಅದಕ್ಕೆ ಧಕ್ಕೆ ತರಬೇಡಿ,ರಚನೆಗಳ ಮೇಲೆ ಗೀಚುಬರಹವನ್ನು ಗುರುತಿಸುವ ಮೂಲಕ ಅಥವಾ ಸ್ಕ್ರಾಚ್ ಮಾಡುವ ಮೂಲಕ ಸೈಟ್ ಅನ್ನು ನಾಶಪಡಿಸಬೇಡಿ.,9.2384,37.6450
1693,ಆದರೆ ನಾಯಕನ ವಿಕೆಟ್ ಕಳೆದುಕೊಂಡ ನಂತರ ಭಾರತ 7 ವಿಕೆಟ್ ಕಳೆದುಕೊಂಡು ಕೇವಲ 36 ರನ್ಗಳಿಗೆ ತನ್ನ ಇನ್ನಿಂಗ್ಸ್ ಮುಗಿಸಿತು,"ಆದರೆ, ಕ್ಯಾಪ್ಟನ್ಸ್ ವಿಕೆಟ್ ಕಳೆದುಕೊಂಡ ನಂತರ ಭಾರತ ಕೇವಲ 36 ರನ್ ಗಳಿಸಿ, ಏಳು ವಿಕೆಟ್ಗಳನ್ನು ಕಳೆದುಕೊಂಡು ಗೆಲುವುಗಳನ್ನು ಕೊನೆಗೊಳಿಸಿತು.",17.1815,53.4602
1885,10:00-11:00 pm mdt ನಡುವೆ ಹೊಲದಲ್ಲಿ ಕೈದಿಗೆ ಬೆಂಕಿ ಕಾಣಿಸಿಕೊಂಡಿದೆ,"ಮಧ್ಯಾಹ್ನ 10 ರಿಂದ 11 ರ ನಡುವೆ, ಅಂಗಳದಲ್ಲಿ ಕೈದಿಗಳು ಬೆಂಕಿ ಹಚ್ಚಿದರು.",4.0540,24.3168
1772,ಹೀಗಾಗಿ ಟಿಪ್ಪಣಿಯನ್ನು ಸರಳವಾಗಿ ಲೇಬಲ್ ರೀತಿ ಸೇರಿಸಲಾಗಿರುವ ಸಾಧ್ಯತೆಯಿದೆ,"ಆದ್ದರಿಂದ, ಸಂಕೇತವನ್ನು ಸರಳವಾಗಿ ಲೇಬಲ್ ಆಗಿ ಸೇರಿಸಲಾಗಿದೆ ಎಂದು ಸಾಧ್ಯವಿದೆ.",8.3922,40.4742
1998,ಅವು ಚಿಪ್ಪು ಮತ್ತು ಪಂಜಾಗಳನ್ನು ಒಳಗೊಂಡ ಪಾದವನ್ನು ಹೊಂದಿವೆ ಅವು ಮೊಟ್ಟೆಗಳನ್ನು ಇಡುತ್ತವೆ ಮತ್ತು ಟಿ-ರೆಕ್ಸ್ ರೀತಿ ತಮ್ಮ 2 ಹಿಂದಿನ ಕಾಲುಗಳ ಮೇಲೆ ನಡೆಯುತ್ತವೆ,"ಅವರು ಚಪ್ಪಲಿಗಳು ಮತ್ತು ಉಗುರುಗಳೊಂದಿಗೆ ಪಾದಗಳನ್ನು ಹೊಂದಿದ್ದಾರೆ, ಅವರು ಮೊಟ್ಟೆಗಳನ್ನು ಇಡುತ್ತಾರೆ ಮತ್ತು ಅವರು ತಮ್ಮ ಎರಡು ಹಿಂಭಾಗದ ಕಾಲುಗಳ ಮೇಲೆ ಟೀ ರೆಕ್ಸ್ನಂತೆ ನಡೆಯುತ್ತಾರೆ.",4.7802,42.2247
1857,ಅವರು ಸೇರಿಸಿರುವುದೇನೆಂದರೆ ಆದಾಗ್ಯೂ ಬೆಳವಣಿಗೆ ಹಂತ ಜವಾಬ್ದಾರಿ ಮತ್ತು ಸಾಮರ್ಥ್ಯಗಳಾಚೆಗೆ ಬಾಧ್ಯತೆಗಳನ್ನು ಹೊಂದುವಂತೆ ಅವರನ್ನು ಕೇಳಬಾರದು,"ಆದಾಗ್ಯೂ, ಅವರ ಅಭಿವೃದ್ಧಿ ಹಂತ, ಜವಾಬ್ದಾರಿ ಮತ್ತು ಸಾಮರ್ಥ್ಯಗಳನ್ನು ಮೀರಿ ಹೋಗುವ ಬದ್ಧತೆಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಅವರನ್ನು ಕೇಳಬಾರದು ಎಂದು ಅವರು ಹೇಳಿದರು.",6.5858,46.4779
1761,ಫೋಟೊಗ್ರಾಫರ್ ಗಳು ಆನಂತರ ವೃದ್ಧ ಮಹಿಳೆಯ ಜಾಗವನ್ನು ಪಡೆದುಕೊಂಡರು ಏಕೆಂದರೆ ಆಕೆಯು ಶೌಚಾಲಯಕ್ಕೆ ಹೋಗಬೇಕಾಗಿತ್ತು ಮೆಂಡೊಜಾ ಅವರನ್ನು ಕೊಲ್ಲಲಾಯಿತು,ಛಾಯಾಗ್ರಾಹಕರು ನಂತರ ವಯಸ್ಸಾದ ಮಹಿಳೆಯನ್ನು ಶೌಚಾಲಯದ ಬಳಿ ತೆಗೆದುಕೊಂಡರು; ಮೆಂಡೋಜಾವನ್ನು ಗುಂಡು ಹಾರಿಸಲಾಯಿತು.,0.0000,23.7160
1702,ಕೇವಲ ಎರಡೇ ವಾರಗಳಲ್ಲಿ ಅಮೇರಿಕನ್ನರು ಮತ್ತು ಸ್ವತಂತ್ರ ಫ್ರೆಂಚ್ ದಳಗಳು ದಕ್ಷಿಣ ಫ್ರಾನ್ಸ್ ಅನ್ನು ಬಿಡುಗಡೆಗೊಳಿಸಿ ಜರ್ಮನಿಯ ಕಡೆಗೆ ಹೊರಳಿದ್ದರು,"ಕೇವಲ ಎರಡು ವಾರಗಳಲ್ಲಿ, ಅಮೆರಿಕನ್ನರು ಮತ್ತು ಫ್ರೀ ಫ್ರೆಂಚ್ ಪಡೆಗಳು ದಕ್ಷಿಣ ಫ್ರಾನ್ಸ್ ಅನ್ನು ಮುಕ್ತಗೊಳಿಸಿದವು ಮತ್ತು ಜರ್ಮನಿಯ ಕಡೆಗೆ ತಿರುಗುತ್ತಿದ್ದವು.",11.6439,54.9001
1746,ಸಸ್ಯಗಳು ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆಯ ಮೂಲಕ ಸೂರ್ಯನಿಂದ ಆಹಾರ ತಯಾರಿಸಿಕೊಳ್ಳುತ್ತವೆ ಅವು ನೆರಳನ್ನೂ ನೀಡುತ್ತವೆ,"ಸಸ್ಯಗಳು ತಮ್ಮ ಆಹಾರವನ್ನು ಸೂರ್ಯನಿಂದ ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆಯ ಮೂಲಕ ತಯಾರಿಸುತ್ತವೆ, ಅವು ನೆರಳು ಸಹ ಒದಗಿಸುತ್ತವೆ.",7.7686,53.3882
1907,ಉದ್ವಿಗ್ನ ಪರಿಸ್ಥಿತಿ ಉಂಟಾಗುತ್ತಿದ್ದಂತೆಯೇ ಜರ್ಮನಿಯ ವಿರುದ್ಧ ನಿಷೇಧವನ್ನು ಬ್ರಿಟನ್ ಆರಂಭಿಸಿತು,"ಯುದ್ಧಗಳು ಪ್ರಾರಂಭವಾದ ಸ್ವಲ್ಪ ಸಮಯದ ನಂತರ, ಬ್ರಿಟನ್ ಜರ್ಮನಿಯ ನೌಕಾ ನಿರ್ಬಂಧವನ್ನು ಪ್ರಾರಂಭಿಸಿತು.",4.0272,27.6705
1769,ಕ್ರಿ.ಪೂ. ಮೂರನೇ ಶತಮಾನದಲ್ಲಿ ಈಜಿಪ್ಟಿನವರು ನಿರ್ಮಿಸಿದ ಗ್ರೇಟ್ ಪಿರಮಿಡ್ ಮರಣ ಹೊಂದಿದ ಫೇರೋವನನ್ನು ಗೌರವಿಸಲು ನಿರ್ಮಿಸಲಾದ ಅನೇಕ ದೊಡ್ಡ ಪಿರಮಿಡ್ ರಚನೆಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ,"ಈಜಿಪ್ಟಿನವರು 3 ನೇ ಶತಮಾನದಲ್ಲಿ ನಿರ್ಮಿಸಿದ ಗ್ರೇಟ್ ಪಿರಮಿಡ್, ಸತ್ತ ಫೇರೋನನ್ನು ಗೌರವಿಸಲು ನಿರ್ಮಿಸಲಾದ ಅನೇಕ ದೊಡ್ಡ ಪಿರಮಿಡ್ ರಚನೆಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ.",38.4214,72.8004
1788,ಯುಎಸ್ಎ ಅoಗಸಾಧನೆ ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ ಒಲಿಂಪಿಕ್ ಸಮಿತಿಯ ಪತ್ರವನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ ಮತ್ತು ನಮ್ಮ ಎಲ್ಲ ಕ್ರೀಡಾಪಟುಗಳಿಗೆ ಸುರಕ್ಷಿತ ವಾತಾವರಣವನ್ನು ಉತ್ತೇಜಿಸಲು ಒಲಿಂಪಿಕ್ ಕುಟುಂಬದ ಸಂಪೂರ್ಣ ಅಗತ್ಯವನ್ನು ಸ್ವೀಕರಿಸುತ್ತದೆ,ಯುಎಸ್ಎ ಜಿಮ್ನಾಸ್ಟಿಕ್ಸ್ ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ ಒಲಿಂಪಿಕ್ ಕಮಿಟಿಯ ಪತ್ರವನ್ನು ಬೆಂಬಲಿಸುತ್ತದೆ ಮತ್ತು ನಮ್ಮ ಎಲ್ಲಾ ಕ್ರೀಡಾಪಟುಗಳಿಗೆ ಸುರಕ್ಷಿತ ಪರಿಸರವನ್ನು ಉತ್ತೇಜಿಸಲು ಒಲಿಂಪಿಕ್ ಕುಟುಂಬದ ಸಂಪೂರ್ಣ ಅಗತ್ಯವನ್ನು ಸ್ವೀಕರಿಸುತ್ತದೆ.,43.0377,79.4085
