id,reference,hypothesis,BLEU,chrF++
1821,மூளை நோயியல் மற்றும் நடத்தைக்கு இடையிலான தொடர்பு விஞ்ஞானிகள் ஆராய்ச்சிக்கு உதவுகிறது,மூளை நோயியல் மற்றும் நடத்தை இடையேயான தொடர்பு விஞ்ஞானிகள் தங்கள் ஆராய்ச்சியில் ஆதரிக்கிறது.,17.5422,65.8118
1779,இந்த அறிவிப்பு ட்ரம்ப் துருக்கியின் ஜனாதிபதி ரெஸெப் டய்யிப் ஏர்டோகனுடன் நடத்திய தொலைபேசி உரையாடலின் பின்னர் செய்யப்பட்டது,துருக்கிய ஜனாதிபதி ரெசெப் புடாய்பு எர்டோகனுடன் டிரம்ப் தொலைபேசி உரையாடிய பின்னர் இந்த அறிவிப்பு வெளியிடப்பட்டது.,7.7686,50.0924
1911,அதே போல் ஒரு ஷேன்கன் வீஸா வைத்திருந்தால் ஷேன்கன் உறுப்பினர் நாடுகளுக்குத் தனித்தனியாக ஒவ்வொன்றுக்குமென வீஸாவுக்கு விண்ணப்பிக்கத் தேவையில்லை அதனால் நேரம் பணம் மற்றும் ஆவண வேலைகளை மிச்சப்படுத்தலாம்,"இதேபோல், ஷென்ஜென் விசா வைத்திருப்பதன் மூலம், ஷென்ஜென் உறுப்பினர் நாடுகளுக்கு தனித்தனியாக விசா விண்ணப்பிக்க தேவையில்லை, எனவே நேரம், பணம் மற்றும் ஆவணங்களை சேமிக்கவும்.",4.3343,41.1414
1807,லத்தீன் மொழியை பெரும்பாலும் மதச் சடங்குகளில் பயன்படுத்தினாலும் இத்தாலியன் மொழியும் அந்த நாட்டில் வேலை செய்யும் மக்கள் தினசரி பயன்படுத்தும் மொழியாகும்,"இத்தாலிய மொழியும் மாநிலத்தில் பணிபுரியும் பெரும்பாலானவர்களால் பயன்படுத்தப்படும் அன்றாட மொழியாகும், அதே நேரத்தில் லத்தீன் பெரும்பாலும் மத விழாக்களில் பயன்படுத்தப்படுகிறது.",3.2342,41.6248
1980,தூரதிர்ஷ்டவசமாக போக்குவரத்து ஓட்டத்தை ஆராய்வது கொஞ்சம் கடினம் ஏனெனில் ஓட்டுனர்களின் நடத்தையை ஒரு1 நூறு சதவீதம் நிச்சயத்தன்மையுடன் கணிப்பது இயலாது,"துரதிருஷ்டவசமாக, போக்குவரத்து ஓட்டத்தை ஆய்வு செய்வது கடினம், ஏனென்றால் ஓட்டுநர் நடத்தையை நூறு சதவிகித உறுதியுடன் கணிக்க முடியாது.",5.7514,40.8431
1660,கோயத் ஃபிக்டே மற்றும் ஸ்க்லீகல் போன்ற எழுத்தாளர்களிடமிருந்து பெறப்பட்ட கலாச்சார உறுதிக்கான மிகப் பெரிய அம்சம் ரொமான்டிசிஸத்தில் இருந்தது,"கோத், ஃபிச் மற்றும் ஷ்லெகல் போன்ற எழுத்தாளர்களிடமிருந்து எடுக்கப்பட்ட கலாச்சார தீர்மானவாதத்தின் ஒரு பெரிய உறுப்பை காதல் கொண்டிருந்தது.",6.1503,45.0586
1680,ஒரு திறம் பெற்ற தடகள வீரர் புலியினால் ஒரு குறிப்பிட்ட அளவிற்கு தாவவும் நீந்தவும் மிகப்பெரிய தூரங்களை தாண்டவும் இயலும் மற்றும் மனிதனை விட 5 மடங்கு அதிக வீரியத்துடன் ஒரு பொருளை இழுக்க முடியும்,"ஒரு நல்ல சுற்றளவு விளையாட்டு வீரர், புலி ஏற முடியும், ஆனால் நன்றாக இல்லை, நீந்த, பெரிய தூரங்களை குதித்து, ஒரு வலுவான மனிதனின் ஐந்து மடங்கு சக்தியுடன் இழுக்க முடியும்.",3.5199,29.7713
1825,நீங்கள் செயல்பாட்டுடன் நெருக்கமாக இருக்க விரும்பினால் இசைக்கு நெருக்கமான ஒரு முகாம் தளத்தைப் பெறுவதற்கு நீங்கள் சீக்கிரம் செல்ல வேண்டும்,"நீங்கள் நடவடிக்கைக்கு அருகில் இருக்க விரும்பினால், நீங்கள் இசையை நெருங்கிய ஒரு முகாம் பெற ஆரம்ப பெற வேண்டும்.",7.9559,40.3143
1671,2005 ஆம் நிதியாண்டில் ஆபாசத்தை தடுக்கும் முயற்சிக்கு நிதியளிக்கத் தொடங்கிய காங்கிரஸ் வயது வந்தோருக்கான ஆபாசப் படங்களுக்கு fbi 10 முகவர்களை ஒதுக்க வேண்டும் என்று குறிப்பிட்டது,காங்கிரஸ் 2005 ஆம் ஆண்டில் ஆபாச முன்முயற்சியை நிதியளிக்கத் தொடங்கியது மற்றும் எஃப்.பி.ஐ வயது வந்தோருக்கான ஆபாசத்திற்கு பத்து முகவர்களை அர்ப்பணிக்க வேண்டும் என்று குறிப்பிட்டது.,9.4105,58.1714
1889,இது எங்களுக்கு ரயில் கார் மற்றும் பல போக்குவரத்து சாதனங்களைக் கொண்டு வந்து சேர்த்துள்ளது,"அது எங்களுக்கு ரயில், கார், மற்றும் பல போக்குவரத்து சாதனங்களை கொண்டு வந்துள்ளது.",15.7278,69.4538
1808,போர் முடிந்து இரண்டு ஆண்டுகளுக்கு பிறகு முன்னாள் கூட்டாளிகள் இப்போது எதிரிகளாக மாறினர் மற்றும் பனிப்போர் தொடங்கியது,"போர் முடிந்த இரண்டு ஆண்டுகளுக்குப் பிறகு, முன்னாள் கூட்டாளிகள் இப்போது எதிரிகளாக இருந்தனர், குளிர் யுத்தம் தொடங்கியது.",18.2071,63.4049
1756,ஞாயிற்றுக்கிழமை பிற்பகுதியில் அமெரிக்க அதிபர் டொனால்ட் டிரம்ப் பத்திரிகை செயலாளர் வழியாக வழங்கிய அறிக்கையில் அமெரிக்கத் துருப்புகள் சிரியாவை விட்டு வெளியேறப்போவதாக அறிவித்தார்,அமெரிக்க இராணுவம் சிரியாவை விட்டு வெளியேறுவதாக அமெரிக்க அதிபர் டொனால்ட் டிரம்ப் தனது செய்தி செயலாளரின் மூலம் அறிவித்தார்.,17.7953,44.8501
1845,வண்டியில் அவர்கள் பாரிசுக்குத் திரும்பும் போது கத்தியபடி அரசனையும் அரசியையும் மிரட்டிக் கூச்சல் போட்டபடி ஒரு கும்பல் அவர்கள் வண்டியைச் சூழ்ந்து கொண்டது,"ஒரு வண்டியில், அவர்கள் பாரிஸுக்குத் திரும்புகிறார்கள், மக்கள் கூட்டத்தால் சூழப்பட்டவர்கள், மன்னர் மற்றும் ராணியை எதிர்த்து அலறுகிறார்கள் மற்றும் கூச்சலிடுகிறார்கள்.",2.6643,31.2063
1713,கோமா ஒப்பீட்டளவில் பாதுகாப்பானதாக இருக்கும்போது கோமாவுக்கு வெளியே வடக்கு கிவு மாகாணத்தில் தொடரும் சண்டையின் நிலையைப் புரிந்துகொள்ள ஆராய்ச்சி செய்யப்பட வேண்டும்,"கோமா பாதுகாப்பானது என்றாலும், வடக்கு கிவூ மாகாணத்தில் தொடர்ந்து நடக்கும் சண்டையின் நிலையை புரிந்து கொள்ள கோமாவுக்கு வெளியே எந்தவொரு வருகைகளும் ஆராயப்பட வேண்டும்.",5.2375,53.4440
1849,நேஷ்னல் டிரஷர் திரைப்படத்தை நீங்கள் பார்த்திருந்தால் சுதந்திரப் பிரகடனத்தின் பின்புறத்தில் ஒரு புதையல் வரைபடம் எழுதப்பட்டதாக நீங்கள் நினைக்கலாம்,"தேசிய பொக்கிஷம் என்ற திரைப்படத்தை நீங்கள் பார்த்திருந்தால், சுதந்திர பிரகடனத்தின் பின்புறத்தில் ஒரு பொக்கிஷ வரைபடம் எழுதப்பட்டதாக நீங்கள் நினைத்திருக்கலாம்.",19.4055,71.4081
1780,குண்டலினி யோகா மூலம் குண்டலினி ஆற்றல் அறிவொளி ஆற்றல் யோகா நிலைகள் சுவாச பயிற்சிகள் மந்திரங்கள் மற்றும் மனக்காட்சிப்படுத்தல் மூலம் செயல்படுத்தப் படுகிறது,"கோதலி யோகாவில், கோதலி ஆற்றல் (விளக்க ஆற்றல்) யோகா நிலைகள், சுவாச பயிற்சிகள், மந்திரங்கள் மற்றும் காட்சிப்படுத்தல்கள் மூலம் எழுப்பப்படுகிறது.",6.9622,52.3274
1792,இது வேதியியல் ph என அழைக்கப்படுகிறது நீங்கள் சிவப்பு முட்டைக்கோஸ் சாற்றைப் பயன்படுத்தி ஒரு குறிகாட்டியை உருவாக்கலாம்,"இது இரசாயனங்களின் pH என்று அழைக்கப்படுகிறது, நீங்கள் சிவப்பு பருப்பு சாறு பயன்படுத்தி ஒரு குறிகாட்டியை உருவாக்கலாம்.",21.0237,60.0459
1984,பொது மக்கள் கார் வைத்திருப்பது சாலையில் நிறைய விபத்துக்களுக்கும் காரணமாகிறது இது ஆரோக்கியத்துறையில் காயமடைந்த உடல்களைச் சரி செய்ய புது நுட்பங்களைக் கண்டுபிடிக்க ஏதுவாகிறது,"வாகன உரிமையாளர்கள் சாலை விபத்துக்களின் அதிக நிகழ்வுக்கு வழிவகுக்கிறார்கள், இது சேதமடைந்த உடல்களை சரிசெய்ய சுகாதாரத்தில் புதிய நுட்பங்களை கண்டுபிடிப்பதற்கு வழிவகுக்கிறது.",2.1477,33.9993
1728,முட்டைகோஸ் தனது சாறின் நிறத்தை எவ்வளவு அமிலத்தன்மை அல்லது காரத்தை பொறுத்து மாற்றுகிது,பருப்பு சாறு எவ்வளவு அமிலமான அல்லது அடிப்படை அக்லைன் இரசாயனத்தைப் பொறுத்து நிறத்தை மாற்றுகிறது.,4.7892,39.9696
1884,குறிப்பாக ஒரு நபரின் மைக்ரோ உணர்ச்சிகளின் உட்பொருளை சரியாக விளக்குவதன் மூலம் அவர் பொய் சொல்கிறாரா என்பதை கண்டறிய இயலும் என்று கூறப்படுகிறது,"குறிப்பாக, ஒரு நபர் தவறாகப் பேசுகிறாரா என்பதை மைக்ரோஎக்ஸ்பிரஷன்களை சரியாக விளக்குவதன் மூலம் கண்டறிய முடியும் என்று கூறப்படுகிறது.",12.4557,53.8463
1664,உலர்ந்த இரண்டு பொடிகளையும் ஒன்றாக கலந்து பின்பு அதனை சுத்தமான ஈர கைகளால் கசக்கி உருண்டை பிடிக்கவும்,"இரண்டு உலர்ந்த பொடிகளை ஒன்றாக சுழற்றுங்கள், பின்னர் கழுவிய கைகளால் அவற்றை ஒரு பந்துக்கு அழுத்தவும்.",4.0161,31.9172
1917,ரோம் நகரில் பல இடங்களில் ஏராளமான பெரிய தொலைக்காட்சித் திரைகள் அமைக்கப்பட்டு மக்கள் இந்த விழாவைக் காண முடிந்தது,விழாக்களை மக்கள் பார்க்க பல பெரிய தொலைக்காட்சித் திரைகள் ரோமில் பல்வேறு இடங்களில் நிறுவப்பட்டன.,12.6897,45.4028
1786,இந்த படிகங்களின் கூறுகளானது இன்ஃப்ராரெட் ஸ்பெக்ட்ரோஸ்கோபியுடன் ftir ஒப்பிடும்போது பாதிக்கப்பட்ட செல்லப்பிராணிகளின் சிறுநீரில் காணப்படும் கூறுகளோடு பொருந்துகிறது,"இந்த படிகங்களின் கலவை, அகச்சிவப்பு நிறமாலை (FTR) மூலம் ஒப்பிடும்போது பாதிக்கப்பட்ட செல்லப்பிராணிகளின் சிறுநீரில் காணப்படும் படிகங்களுடன் பொருந்துகிறது.",23.9095,59.6395
1978,ஸ்பிரிங்போக்ஸைப் பொறுத்தவரை அது ஐந்து போட்டிகளில் தோல்வியடைந்தது,"ஸ்பிரிங்பாக்ஸ் அணிக்கு, இது ஐந்து போட்டிகளில் தோல்வியுற்ற தொடரை முடிவுக்குக் கொண்டு வந்தது.",6.7730,47.7104
1803,உங்கள் கைகளில் உள்ள ஈரப்பதமானது வெளிப்புறத்தோல் அடுக்குகளுடன் செயல்புரியும் இது ஒரு வேடிக்கையான உணர்வை கொடுக்கும் மற்றும் ஒரு வகையான மேல் ஓட்டை உருவாக்கும்,"உங்கள் கைகளில் உள்ள ஈரப்பதம் வெளிப்புற அடுக்குகளுடன் எதிர்வினை செய்யும், இது வேடிக்கையாக உணரும், ஒரு வகையான ஷெல் வடிவத்தை உருவாக்கும்.",10.6573,49.0457
1741,வடக்கில் இன்னும் கூடுதல் தூரத்தில் உள்ள பெரும் பகுதிகள் மிக அதிக மக்கள் தொகை கொண்டவை சில கிட்டத்தட்ட மக்களே வசிக்காத வனாந்தரமாக உள்ளது,மேலும் வடக்கே உள்ள பெரிய பகுதிகள் மிகவும் அரிதாகவே மக்கள் தொகை கொண்டவை மற்றும் சில கிட்டத்தட்ட மக்கள் வசிக்காத வனப்பகுதிகள்.,11.3515,48.5311
1736,ரோலண்டோ மென்டோசா தனது m16 துப்பாக்கியைப் பயன்படுத்தி சுற்றுலா பயணிகளைச் சுட்டார்,ரோலண்டோ மென்டோசா தனது எம்16 துப்பாக்கியால் பயங்கரவாதிகளை சுட்டார்.,19.4940,49.8319
1860,ஆளுனர் அலுவலக நிர்வாகத்தினர் காயமடைந்தவர்களில் பத்தொன்பது பேர்கள் காவல்துறை அதிகாரிகள் என்று கூறினர்,ஆளுநர் அலுவலகத்தில் மற்றும் காயமடைந்தவர்களில் பத்தொன்பது பேர் பொலிஸ் அதிகாரிகள்.,9.4429,47.4928
1704,1990-ஆம் ஆண்டில் பாலைவன மணலின் அச்சுறுத்தல் காரணமாக ஆபத்தில் உள்ள உலகத்தின் பழமைவாய்ந்த தளங்களின் பட்டியலில் இது சேர்க்கப்பட்டது,"1990 ஆம் ஆண்டில், பாலைவன மணல்களின் அச்சுறுத்தல் காரணமாக ஆபத்தில் உள்ள உலக பாரம்பரிய தளங்களின் பட்டியலில் இது சேர்க்கப்பட்டது.",32.9341,71.8312
2007,u.s கார்ப்ஸ் ஆஃப் இன்ஜினியர்ஸ் 6 inches மழைப்பொழிவு என்பது முன்னர்  நிகழ்ந்த சேதத்தை மீறும் என்று மதிப்பிட்டுள்ளது,முன்னர் சேதமடைந்த அணைகளை ஆறு அங்குல மழைப்பொழிவு உடைக்கக்கூடும் என்று அமெரிக்க பொறியியலாளர்கள் குழு மதிப்பிட்டது.,3.4683,29.1190
1741,வடக்கில் இன்னும் கூடுதல் தூரத்தில் உள்ள பெரும் பகுதிகள் மிக அதிக மக்கள் தொகை கொண்டவை சில கிட்டத்தட்ட மக்களே வசிக்காத வனாந்தரமாக உள்ளது,மேலும் வடக்கே உள்ள பெரிய பகுதிகள் மிகவும் அரிதாகவே மக்கள் தொகை கொண்டவை மற்றும் சில கிட்டத்தட்ட மக்கள் வசிக்காத வனப்பகுதிகள்.,11.3515,48.5311
1765,1537 ல் ஏற்றத்தின் அஸ்திவாரம் என்பதிலிருந்து பராகுவே அதனுடைய உள்நாட்டு குணங்களையும் அடையாளத்தையும் தக்க வைத்துக் கொண்டிருக்கிறது,"1537 இல் அசுன்ஷியனின் ஸ்தாபனத்திலிருந்து, பராகுவே அதன் பூர்வீக தன்மை மற்றும் அடையாளத்தை நிறைய வைத்திருக்க முடிந்தது.",3.1252,31.8018
1755,ஒரு வெடிகுண்டு ஆளுனர் அதிகாரி அலுவலகத்தின் வெளியே வெடித்தது,ஆளுநர் ஜெனரலின் அலுவலகத்திற்கு வெளியே ஒரு குண்டு வெடித்தது.,7.2679,43.5287
1906,"""""""இது முடிவுப்பெறப் போவதில்லை. இது ஒரு அத்தியாயத்தின் முடிவு மற்றும் ஒரு புதிய அத்தியாயத்தின் தொடக்கமாகும்"""".","இது விடைபெறப் போவதில்லை, இது ஒரு அத்தியாயத்தின் மூடல் மற்றும் ஒரு புதிய அத்தியாயத்தின் திறப்பு.",19.6678,60.6922
1939,புரட்சிக்குப் பிறகு எல்லாத் தொழில்களும் எல்லா ஆண் விண்ணப்ப தாரர்களுக்குமாக மிகவும் ஆர்வமும் வெற்றிகரமாகவும் இருந்தவர்கள் முன்னேற வகை செய்தது,"புரட்சிக்குப் பிறகு, அனைத்து ஆண் விண்ணப்பதாரர்களுக்கும் குடியிருப்பாளர்கள் திறந்திருந்தனர், மிகவும் லட்சியமான மற்றும் வெற்றிகரமானவர்கள் வெற்றிபெற அனுமதித்தனர்.",5.8166,43.0747
1858,இந்த நோய் குறித்த ஐ.நா. நிபுணர் டேனியல் லாண்டாக்னே கூறுகையில் இந்த அமைதியின்மை அமைதி காக்கும் படையினரால் ஏற்படக்கூடும் என்று கூறினார்,"இந்த நோயைப் பற்றிய ஐ.நா. நிபுணரான டேனியல் லாட்டஞ்ச், இந்த வெடிப்பு அமைதி காப்பாளர்களால் ஏற்பட்டதாக கூறியுள்ளார்.",15.1251,32.0873
1998,அவற்றுக்குச் செதில்கள் மற்றும் நகங்களைக் கொண்ட கால்கள் உள்ளன அவை முட்டையிடுகின்றன மேலும் அவை டி-ரெக்ஸ் போன்ற இரண்டு பின்புற கால்களிலும் நடக்கின்றன,"அவைகள் தடிமனான கால்களையும், நகங்களையும் கொண்டவை, அவை முட்டைகளை இடுகின்றன, அவை ஒரு டி-ரெக்ஸ் போல அவற்றின் இரண்டு பின் கால்களில் நடக்கின்றன.",2.7157,40.7865
1690,எங்களுடைய விளையாட்டு வீரர்கள் மற்றும் கிளப்புகளின் நலன்கள் மற்றும் அவர்களின் விளையாட்டு ஆகியவை தீர்மானிப்பதை விட எங்கள் நிறுவனத்திற்குள் அர்த்தமுள்ள மாற்றத்துடன் முன்னேறுவதன் மூலம் சிறப்பாக சேவை செய்யப்படலாம் என்ற usoc's அறிக்கையுடன் நாங்கள் உடன்படுகிறோம்,"""""""எங்கள் விளையாட்டு வீரர்கள் மற்றும் கிளப்புகள் மற்றும் அவர்களின் விளையாட்டுகளின் நலன்கள் எங்கள் அமைப்பில் அர்த்தமுள்ள மாற்றத்துடன் முன்னேறுவதன் மூலம் சிறப்பாக சேவை செய்யப்படலாம்"""" என்று யு.எஸ்.ஓ.சி.யின் அறிக்கையுடன் நாங்கள் ஒப்புக்கொள்கிறோம்.""",21.5771,65.8461
1805,வழக்கமாக சின்ட்ராவுக்கு செல்லும் ஸ்காட்டர்ப் பேருந்து 403 கேபோ டா ரோகாவில் நிற்கிறது,"ஸ்காட் டூர் பஸ் 4-0-3 வழக்கமாக சிண்ட்ராவுக்குச் செல்கிறது, காபோ டா ரோக்காவில் நிறுத்தப்படுகிறது.",2.7197,43.3547
1853,ஜியான்கார்லோ ஃபிஷிசெல்லா தனது காரின் கட்டுப்பாட்டை இழந்தார் மற்றும் தொடங்கிய பிறகு மிக விரைவிலேயே பந்தயத்தை அவர் முடித்துவிட்டார்,"ஜியான் கார்லோ பிசிசெல்லா தனது காரின் கட்டுப்பாட்டை இழந்து, தொடக்கத்திற்குப் பிறகு மிக விரைவில் பந்தயத்தை முடித்தார்.",12.8743,56.2873
1749,"""அது ""விச்சி""  பிரெஞ்சு மக்களால் ஆட்சி செய்யப்பட்டது. இந்த பிரெஞ்சு மக்கள்தான் 1940களில் ஜெர்மானியர்களுடன் அமைதி ஒப்பந்தம் செய்தார்கள் மற்றும் அவர்களுடன் போராடுவதற்கு பதிலாக எல்லை மீறி நுழைபவர்களுடன் இணைந்து பணிபுரிந்தார்கள்.","1940 ஆம் ஆண்டில் ஜேர்மனியர்களுடன் சமாதானம் செய்து, அவர்களை எதிர்த்துப் போராடுவதற்குப் பதிலாக படையெடுப்பாளர்களுடன் பணிபுரிந்த பிரெஞ்சு மக்கள்.",1.5204,31.5923
1928,1976 வரை முப்பது சதவீத மச்சு பிச்சு மீட்டெடுக்கப்பட்டது அந்த மீட்டெடுக்கும் நடவடிக்கைகள் இன்று வரைத் தொடர்கின்றன,"1976 ஆம் ஆண்டில், மச்சு பிகுவின் முப்பது சதவீதம் மீட்டெடுக்கப்பட்டது மற்றும் மீட்டெடுப்பு இன்று வரை தொடர்கிறது.",4.1130,47.1510
1961,சமூகமயமாக்களின் முக்கியத்துவத்தை பறைசாற்றும் வழிமுறைகளில் சிறந்தது துரதிஷ்டத்திற்கும் அவமதிப்பிற்கும் குழந்தைகள் அல்லது பெரியவர்களால் அவதூருக்கு ஆளாக்கபட்ட குழந்தைகளையும் பொது வெளிக்கு பழக்கபடாத குழந்தைகளையும் மீட்டு எடுப்பதேயாகும்,"சமூகமயமாக்கலின் முக்கியத்துவத்தை விளக்குவதற்கு பயன்படுத்தப்படும் மிகவும் பொதுவான முறைகளில் ஒன்று, அவர்கள் வளரும் போது ஒரு பெரியவர் சமூகமயமாக்கப்படாத புறக்கணிப்பு, துரதிர்ஷ்டம் அல்லது வேண்டுமென்றே துஷ்பிரயோகம் மூலம் இருந்த குழந்தைகளின் துரதிர்ஷ்டவசமான வழக்குகளை வரைவது.",1.5880,34.4742
2004,அதே மாதத்தில் மஷ்ஹட்டில் வேறு ஒரு விமானம் ரன்வேயைத் தாண்டி ஓடி ஒரு சுவற்றில் மூட்டியதில் பதினேழு பேர் கொல்லப் பட்டார்கள்,"அதே மாதத்தில் மற்றொரு விமானம் மஷானில் ஒரு ஓடுபாதை மீது மோதியது மற்றும் ஒரு சுவரைத் தாக்கியது, பதினேழு பேர் கொல்லப்பட்டனர்.",6.9868,43.3330
1666,நீங்கள் உங்கள் சொந்த கருத்தைத் தவிர அரசாங்கங்களின் ஆலோசனையை பெற விரும்பலாம் ஆனால் அவர்களின் ஆலோசனை அவர்களின் குடிமக்களுக்கென உருவாக்கப்பட்டுள்ளது,"நீங்கள் உங்கள் சொந்தத்தைத் தவிர வேறு அரசாங்கங்களின் ஆலோசனையைக் கேட்க விரும்பலாம், ஆனால் அவர்களின் ஆலோசனை அவர்களின் குடிமக்களுக்காக வடிவமைக்கப்பட்டுள்ளது.",18.8424,70.6608
1687,இரண்டு தலைமுறைகளுக்கு இடையே பாகுபாடானது பிரித்தல் மற்றும் மறுசீரமைப்பு செய்தல் மூலம் முன்னும் பின்னுமாக கலந்து மாறுபாடு செய்கிறது,பிரித்தல் மற்றும் மறுசீரமைப்பு ஒவ்வொரு தலைமுறையுடனும் இரண்டு குளங்களுக்கு இடையில் முன்னும் பின்னுமாக மாறுபாட்டை கலக்கிறது.,14.0128,54.8783
1773,தூக்க இடையூறு என்பது உங்கள் இயல்பான தூங்கும் நேரத்திலிருந்து ஏதேனும் நோக்கத்திற்காக விழித்தெழுவதும் சிறிது நேரம் கழித்து 10-60 நிமிடங்கள் மீண்டும் தூங்குவதாகும்,"தூக்க இடைநிறுத்தம் என்பது உங்கள் சாதாரண தூக்க காலத்தின் போது வேண்டுமென்றே விழித்தெழும் செயல்முறையாகும், மேலும் சிறிது நேரத்திற்குப் பிறகு (10 முதல் 16 நிமிடங்கள்) தூங்குவது.",4.1411,41.1678
1970,எங்களுக்கு நிச்சயமாகத் தெரியவில்லை அதன் பற்கள் மிகவும் கூர்மையாக இருந்தது இருக்கலாம் அதனுடைய உணவில் ஆமைகள் பெரிய மீன்கள் மற்றும் மொசாசர்கள் அடங்கும் அது ஒரு நரமாமிசமாவும் கூட இருந்து இருக்கலாம்,"நாம் உறுதியாகத் தெரியவில்லை, ஆனால் அது ஒரு ஃபோர்க் நாக்கைக் கொண்டிருக்கலாம், அதன் உணவில் ஆமைகள், லார்ச்ஃபிஸ்ட்ஸ், மற்ற மோஸாரஸர்கள், அது ஒரு கன்னிபால் கூட இருக்கலாம்.",4.8590,33.5496
1862,faa கூறுவது என்னவென்றால் நெக்ஸ்ட்ஜென் மூலமாக விமானங்கள் குறுகிய பாதைகளில் பறக்க ஏதுவாக இருக்கும் மற்றும் ஆண்டு தோறும் கோடிக்கணக்கான கேலன் எரிபொருளை சேமிக்கவும் கார்பன் வெளியேற்றத்தை கட்டுப்படுத்தவும் உதவும்,NextGen என்பது FAA விமானங்கள் குறுகிய பாதைகளை பறக்க அனுமதிக்கும் மற்றும் ஒவ்வொரு ஆண்டும் மில்லியன் கணக்கான கேலன் எரிபொருளை சேமித்து கார்பன் உமிழ்வைக் குறைக்கும் என்று கூறுகிறது.,5.6189,39.6208
1903,இருக்கும் எல்லா வளங்களையும் ஒரு நிறுவனத்தின் எல்லா துறைகளும் சிறப்பாக பயன்படுத்தினால் படைப்பாற்றல் மற்றும் புத்திசாலித்தனம் அனைவருக்கும் பயன்படும்,"ஒரு அமைப்பின் செயல்பாட்டுத் துறைகளில் கிடைக்கக்கூடிய அனைத்து வளங்களும் திறம்படப் பயன்படுத்தப்படும்போது, படைப்பாற்றல் மற்றும் புத்திசாலித்தனம் வெளிப்படலாம்.",10.5118,43.6320
1695,குறிப்பாகக் கோடைக்காலத்தில் ஒரு எளிய பிரபலமான இரவு உணவின் பெயர் பா அம்ப் ஓலி ஆலிவ் எண்ணெய் தக்காளி மற்றும் சீஸ் டுனா மீன் என கறிக்குதவும் பொருட்களுடன் ரொட்டியும் கிடைக்கும்,"ஒரு எளிய பிரபலமான இரவு உணவு, குறிப்பாக கோடையில், ஆலிவ் எண்ணெய், தக்காளி மற்றும் சீஸ், டூனா மீன் போன்ற எந்தவொரு மசாலாவுடன் ரொட்டி.",17.0596,46.5221
1921,மறுபுறம் பனிக்கட்டி மற்றும் பனிப்பொழிவு நிலைமை பல நாடுகளில் இயல்பானது மேலும் அங்கு ஆண்டு முழுவதும் போக்குவரத்து தடையின்றியே இருக்கிறது,"மறுபுறம், பல நாடுகளில் பனி மற்றும் பனி நிலைமைகள் இயல்பானவை மற்றும் போக்குவரத்து ஆண்டு முழுவதும் மிகவும் இடைவிடாமல் தொடர்கிறது.",7.4398,49.5530
1923,இந்த முற்றுகை கடந்த இரண்டு நூற்றாண்டுகளின் பல சர்வதேச உடன்படிக்கைகளில் குறியிடப்பட்ட பொதுவாக ஏற்றுக்கொள்ளப்பட்ட சர்வதேச சட்டத்தை மீறிய போதிலும் இந்த மூலோபாயம் முக்கிய இராணுவ மற்றும் சிவிலியன் விநியோகங்களை துண்டித்ததில் பயனுள்ளது என்று நிரூபிக்கப்பட்டது,"இந்த மூலோபாயம் முக்கியமான இராணுவ மற்றும் சிவில் விநியோகங்களை திறம்பட வெட்டுவதாக நிரூபிக்கப்பட்டது, இருப்பினும் இந்த முற்றுகை கடந்த இரண்டு நூற்றாண்டுகளின் பல சர்வதேச ஒப்பந்தங்களால் குறியிடப்பட்ட பொதுவாக ஏற்றுக்கொள்ளப்பட்ட சர்வதேச சட்டத்தை மீறியது.",39.6097,71.7183
2003,ஹாங்காங்கின் சிறப்பான காட்சிகளைப் பார்ப்பதற்கு தீவை விட்டு வெளியேறி காவ்லூன் நீர்நிலைக்கு செல்லுங்கள்,"ஹாங்காங்கின் சிறந்த காட்சிகளைப் பெற, தீவை விட்டு வெளியேறி எதிரே உள்ள கோலூன் நீர்முனைக்குச் செல்லுங்கள்.",12.5712,56.9531
1694,புறக்கணிப்பு மனதை புண்படுத்தி பேசுதல் மற்றும் மிரட்டிப் பணம் பறித்தல் போன்ற பல்வேறு காரணங்களுக்காகவும் கூட குழந்தைகள் ஃபோஸ்டர் கேரில் விடப்படுகிறார்கள்,"குழந்தைகளை பராமரிப்பதில் பல்வேறு காரணங்கள் உள்ளன, அவை புறக்கணிப்பு முதல் துஷ்பிரயோகம் மற்றும் பழிவாங்கல் வரை.",3.2399,30.7508
1823,வாகன நெரிசல் என்பது இரண்டு புள்ளிகளுக்கு இடையில் வாகனங்கள் மற்றும் தனிப்பட்ட ஓட்டுநர்களின் இயக்கம் மற்றும் ஒருவருக்கொருவர் தொடர்புகொள்ளுதல் பற்றிய ஆய்வு ஆகும்,போக்குவரத்து ஓட்டமானது இரண்டு புள்ளிகளுக்கு இடையேயான தனித்தனி ஓட்டுநர்கள் மற்றும் வாகனங்களின் இயக்கம் மற்றும் அவை ஒருவருக்கொருவர் செய்யும் தொடர்புகள் பற்றிய ஆய்வு ஆகும்.,11.7942,62.2374
