id,reference,hypothesis,BLEU,chrF++
1756,রবিবার বেলা নাগাদ মার্কিন প্রেসিডেন্ট ডোনাল্ড ট্রাম্প প্রেস সেক্রেটারি মারফৎ একটি বক্তব্যে জানান মার্কিন সেনাবাহিনী সিরিয়া ছেড়ে বেরিয়ে আসবে,রবিবার মার্কিন প্রেসিডেন্ট ডোনাল্ড ট্রাম্প সংবাদ সচিবদের মাধ্যমে একটি বিবৃতিতে ঘোষণা করেছেন যে মার্কিন সৈন্যরা সিরিয়া ছেড়ে চলে যাবে।,16.6796,44.9291
1845,রাজা ও রানির বিরুদ্ধে হুমকি দিয়ে চেঁচামেচি করতে থাকা উত্তেজিত জনতার মাঝে একটি গাড়ীতে করে তারা আবার প্যারিসে ফিরে আসছিল,"একটি ক্যারেজে, তারা প্যারিস ফিরে ভ্রমণ করে, রাজা এবং রানীর বিরুদ্ধে চিৎকার এবং চিৎকার করে মানুষের ভিড় দ্বারা বেষ্টিত।",2.8423,24.9187
1713,যদিও গোমা যথাযথভাবে নিরাপদ তবে গোমার বাইরে যেকোনও ঘোরার বিষয়ে গবেষণা করা উচিত উত্তর কিভু প্রদেশে চলতে থাকা যুদ্ধের অবস্থা বোঝার জন্য,"গোমা বেশ নিরাপদ হলেও, উত্তর কিউ প্রদেশে যুদ্ধের অবস্থা বোঝার জন্য গোমার বাইরে যে কোন পরিদর্শন নিয়ে গবেষণা করা উচিত।",16.2105,53.2898
1849,যদি তুমি ন্যাশনাল ট্রেজার সিনেমা টি দেখে থাকো তুমি হয়তো ভাবতে পারো যে সম্পদের মানচিত্র লেখা হয়েছিল স্বাধীনতা ঘোষণার পশ্চাৎ দিকে,আপনি যদি জাতীয় সম্পদ চলচ্চিত্রটি দেখে থাকেন তবে আপনি ভাবতে পারেন যে স্বাধীনতার ঘোষণার পিছনে একটি সম্পদ মানচিত্র লেখা ছিল।,4.9821,36.1714
1780,কুণ্ডলিনী যোগে কুণ্ডলিনী শক্তি চেতনা শক্তি জাগ্রত হয় যোগ অনুশীলন শ্বাস প্রশ্বাসের অনুশীলন মন্ত্রোচ্চারণ এবং দৃষ্টিশক্তির মাধ্যমে।,"কোদালি যোগের সাথে, কোদালি শক্তি (প্রজ্ঞান শক্তি) যোগের ভঙ্গি, শ্বাস-প্রশ্বাসের ব্যায়াম, মন্ত্র এবং ভিজ্যুয়ালাইজেশনের মাধ্যমে জাগ্রত হয়।",2.4427,28.9940
1792,এটিকে বলা হয় রাসায়নিকের পিএইচ আপনি লাল বাঁধাকপি রস ব্যবহার করে একটি সূচক বানাতে পারেন,"এটাকে বলা হয় রাসায়নিকের পিএইচ, আপনি লাল বাঁধাকপি রস ব্যবহার করে একটি সূচক তৈরি করতে পারেন।",56.3519,80.8967
1984,অধিকাংশ মানুষের গাড়ির মালিকানার ফলে রাস্তায় দুর্ঘটনার সম্ভাবনা বেড়ে যায় যার কারণে আহত ব্যক্তিদের সুশ্রুষার জন্য চিকিৎসা ব্যবস্থায় নতুন কৌশলের উদ্ভাবন দেখা যায়,"গণ গাড়ির মালিকানা রাস্তায় দুর্ঘটনার উচ্চতর ঘটনার দিকে পরিচালিত করে, যা ক্ষতিগ্রস্ত মৃতদেহ মেরামতের জন্য স্বাস্থ্যসেবায় নতুন কৌশল আবিষ্কারের দিকে পরিচালিত করে।",4.1411,31.2523
1728,বাঁধাকপির রস আম্লিক বা ক্ষারীয় ক্ষারধর্মী রাসায়নিকের উপর নির্ভর করে রঙ পরিবর্তন করে।,রাসায়নিকটি কতটা অ্যাসিডিক বা বেসিক অ্যাকাইলিন তার উপর নির্ভর করে কফের রস রঙ পরিবর্তন করে।,17.6787,46.8880
1884,বিশেষত দাবি করা হয় যে কোনও ব্যক্তি মিথ্যা বলছেন কিনা তা বোঝা যায় তার মুখের সূক্ষ্ম অভিব্যক্তিগুলি সঠিকভাবে সনাক্ত করে,বিশেষ করে দাবি করা হয় যে মাইক্রোএক্সপ্রেশনগুলি সঠিকভাবে ব্যাখ্যা করে একজন ব্যক্তি মিথ্যা বলছে কিনা তা সনাক্ত করা যায়।,17.5931,50.0939
1664,দুটি শুকনো গুঁড়ো একসাথে মোচড় দিন এবং তারপর পরিষ্কার ভেজা হাত দিয়ে একটি বলের মধ্যে চাপ দিন,"দুটি শুষ্ক পাত্র একসাথে ঘূর্ণায়মান করুন এবং তারপর, রাণীর ভিজা হাত দিয়ে, তাদের একটি বলের মধ্যে নিমজ্জিত করুন।",11.1543,43.7467
1917,রোমের বিভিন্ন জায়গায় একাধিক বড় টেলিভিশন স্ক্রিন স্থাপন করা হয়েছিল যাতে জনগন অনুষ্ঠানটি দেখতে পায়,রোমের বিভিন্ন স্থানে বেশ কয়েকটি বড় বড় টেলিভিশন স্ক্রিন স্থাপন করা হয়েছিল যাতে লোকেরা অনুষ্ঠানটি দেখতে পারে।,41.8968,69.0497
1786,এই স্ফটিকগুলির গঠন আক্রান্ত পালিত পশুগুলির মূত্র থেকে পাওয়াগুলির সাথে মিলে যায় যখন অবলোহিত বর্ণালীবিক্ষণ যন্ত্রের  ftir  দ্বারা তুলনা করা হয়।,ইনফ্রারেড স্পেকট্রোস্কোপির মাধ্যমে তুলনা করলে এই স্ফটিকের গঠন ক্ষতিগ্রস্ত পোষা প্রাণীর প্রস্রাবে পাওয়া স্ফটিকের সাথে মিলে যায়।,4.5455,27.7055
1978,স্প্রিংবকদের জন্য এটা শেষ হয় একটা 5 ম্যাচ হারানোর স্ট্রিক নিয়ে,"স্প্রিংবক্সের জন্য, এটি পাঁচটি ম্যাচ হারাতে ধারাবাহিকভাবে শেষ হয়েছিল।",4.9969,35.0876
1803,আপনার হাতের আর্দ্রতা বাইরের স্তরের সাথে প্রতিক্রিয়া করবে যা অদ্ভুত অনুভব হবে আর এটি এক ধরণের খোসার সৃষ্টি করবে,"আপনার হাতের আর্দ্রতা বাইরের স্তরগুলির সাথে প্রতিক্রিয়া করবে, যা হাস্যকর মনে হবে এবং একটি ধরণের শেল গঠন করবে।",20.0389,53.3455
1741,আরও উত্তরের বিস্তীর্ণ অঞ্চলগুলি বেশ কমই জনবহুল এবং কাছাকাছি কিছুটা প্রায় জনশূন্য প্রান্তর,উত্তরে আরও বড় বড় এলাকাগুলি বেশ কম জনবহুল এবং কিছু প্রায় জনবসতিহীন মরুভূমি।,7.7686,34.5647
1736,রোল্যান্ডো মেন্ডোজা তার m16 রাইফেলটি দিয়ে পর্যটকদের দিকে গুলি চালিয়েছিলেন,রোল্যান্ডো মেন্ডোজা তার এম-১৬ রাইফেল দিয়ে পর্যটকদের দিকে গুলি চালায়।,37.9918,69.5587
1860,গভর্নর অফিস থেকে জানানো হয়েছে যে আহতদের মধ্যে উনিশজন পুলিশ অফিসার ছিল,গভর্নরের অফিস এবং আহতদের মধ্যে ১৯ জন পুলিশ অফিসার ছিলেন।,10.2745,46.7470
1704,মরুভূমির বালি সম্পর্কিত ঝুঁকির কারণে 1990 সালে এটি বিশ্বের বিপদগ্রস্থ ঐতিহ্যবাহী স্থানগুলির তালিকায় যুক্ত হয়েছিল,"১৯৯০ সালে, মরুভূমির বালির হুমকির কারণে এটি বিপন্ন বিশ্ব ঐতিহ্যবাহী স্থানগুলির তালিকায় যুক্ত করা হয়েছিল।",18.2071,55.3171
2007,যুক্তরাষ্ট্রের প্রকৌশলীদের বিভাগ অনুমান করেছিল যে 6 ইঞ্চি বৃষ্টিপাত আগে থেকে ক্ষতিগ্রস্থ বাঁধগুলো ভেঙ্গে ফেলতে পারতো,মার্কিন ইঞ্জিনিয়ার্স কর্পস অনুমান করেছে যে ছয় ইঞ্চি বৃষ্টিপাত পূর্বে ক্ষতিগ্রস্ত বাঁধগুলি ভেঙে ফেলতে পারে।,6.1827,38.5826
1741,আরও উত্তরের বিস্তীর্ণ অঞ্চলগুলি বেশ কমই জনবহুল এবং কাছাকাছি কিছুটা প্রায় জনশূন্য প্রান্তর,উত্তরে আরও বড় বড় এলাকাগুলি বেশ কম জনবহুল এবং কিছু প্রায় জনবসতিহীন মরুভূমি।,7.7686,34.5647
1765,1537 সালে asunción-এর প্রতিষ্ঠার পর থেকে প্যারাগুয়ে তার প্রচুর স্বদেশী বৈশিষ্ট্য এবং অভিন্নতা রাখতে সক্ষম হয়েছে।,"১৫৩৭ সালে আসুনচিয়ানের প্রতিষ্ঠার পর থেকে, প্যারাগুয়ে তার আদিবাসী চরিত্র এবং পরিচয় অনেকটা বজায় রাখতে সক্ষম হয়েছে।",16.1532,47.7795
1755,গভর্নর জেনারেল এর কার্যালয়ের বাইরে একটি বোমা বিস্ফোরণ হয়েছিল,গভর্নর জেনারেলের অফিসের বাইরে একটি বোমা বিস্ফোরিত হয়েছে।,19.4940,57.2349
1906,"""""""এটা বিদায় হতে যাচ্ছে না। এটা কেবল এক অধ্যায়ের শেষ এবং আরেক অধ্যায়ের শুরু।""""","এটা বিদায় হবে না, এটা একটা অধ্যায়ের সমাপ্তি আর একটা নতুন অধ্যায়ের উদ্বোধন।",4.9969,31.7948
1939,সেইসঙ্গে বিপ্লবের পরে পেশার সুযোগ সব পুরুষ আবেদনকারীদের জন্য উন্মুক্ত করে দেওয়া হয়েছিল যাতে সবচেয়ে বেশি উচ্চাকাঙ্ক্ষী এবং সফলরা সাফল্য পেতে পারে,"এছাড়াও বিপ্লবের পর, সমস্ত পুরুষ আবেদনকারীদের জন্য দখলকারীরা উন্মুক্ত ছিল, যা সবচেয়ে উচ্চাভিলাষী এবং সফলদের সফল হতে দেয়।",7.9702,37.7859
1940,"""সবকিছু বিবেচনা করলে আমাদের অবাক হওয়া উচিত নয় যদি আমাদের পূর্বপুরুষরা সেইভাবেই তাদের ""প্রোটিন সমস্যা"" কে সমাধান করতেন ঠিক যেভাবে এখন সাভানা অঞ্চলে শিমপাঞ্জীরা করে থাকে। ","সব কিছু বিবেচনা করে, আমাদের অবাক হওয়া উচিত নয় যদি আমাদের নিজের পূর্বপুরুষরা তাদের প্রোটিন সমস্যাটি কিছুটা সমাধান করে যেমনটি সাভানার শিম্পাঞ্জিরা আজ করে।",22.8149,52.5161
1858,এই রোগের বিষয়ে জাতিসংঘের বিশেষজ্ঞ ড্যানিয়েল ল্যান্টাগন জানিয়েছিলেন সম্ভবত এই রোগের প্রাদুর্ভাবটি শান্তিরক্ষাকারীদের থেকে হয়েছিল,"এই রোগের বিষয়ে জাতিসংঘের বিশেষজ্ঞ ড্যানিয়েল ল্যাটেঞ্জ বলেছেন, এই মহামারী সম্ভবত শান্তিরক্ষীদের দ্বারা সৃষ্ট।",34.7916,51.4317
1998,তাদের আঁশ ও থাবাযুক্ত পা আছে তারা ডিম পাড়ে তারা টি-রেক্সের মতো পিছনের দু'পায়ে ভর দিয়ে হাঁটে,"তাদের পা ছাল এবং নখের সাথে থাকে, তারা ডিম দেয় এবং তারা তাদের পিছনের দুটি পায়ে টেরেক্সের মতো হাঁটে।",5.2375,35.3591
1690,আমরা মার্কিন যুক্তরাষ্ট্রের অলিম্পিক কমিটির এই বক্তব্যের সাথে একমত যে আমাদের ক্রীড়াবিদ ও ক্লাব এবং তাদের খেলাধূলার স্বার্থে ডি সার্টিফিকেশনের পরিবর্তে আমাদের সংস্থার মধ্যে অর্থবহ পরিবর্তনের সাথে এগোলে বিষয়টিতে আরও ভালভাবে সাহায্য হতে পারে,"আমরা ইউএসওসির বিবৃতির সাথে একমত যে আমাদের ক্রীড়াবিদ এবং ক্লাব এবং তাদের ক্রীড়াগুলি আমাদের সংস্থার মধ্যে অর্থপূর্ণ পরিবর্তনের সাথে এগিয়ে যাওয়ার মাধ্যমে আরও ভালভাবে পরিবেশন করা যেতে পারে, ডিসার্টিফিকেশনের পরিবর্তে।",19.7731,52.6551
1805,স্কটুরব বাস 403 নিয়মিত সিন্ট্রা ভ্রমণ করে কাবো দা রোকাতে থেমে যায়,"স্কটটুর বাস ৪-০-৩ নিয়মিত সিন্ট্রায় যাত্রা করে, ক্যাবো দা রোকাতে থামবে।",8.5166,46.3705
1853,জিয়ানকার্লো ফিসিচেল্লা তার গাড়ির নিয়ন্ত্রণ হারিয়েছিল এবং প্রতিযোগিতা শুরুর পরপরই তা শেষ করে দিয়েছিলেন,জিয়ানকার্লো ফিসিচেলা তার গাড়ির নিয়ন্ত্রণ হারিয়েছেন এবং শুরুর পরপরই দৌড় শেষ করেছেন।,15.0907,58.5561
1749,"""এটি ""ভিচি"" ফরাসি কর্তৃক শাসিত হয়েছিল। এরা হলো ফরাসি লোক যারা ১৯৪০ সালে জার্মানদের সাথে শান্তি প্রতিষ্ঠা করেছিল এবং লড়াই করার পরিবর্তে আক্রমণকারীদের সাথে কাজ করেছিল।","এটি ভিসি ফরাসিদের দ্বারা শাসিত হয়েছিল, যারা ১৯৪০ সালে জার্মানদের সাথে শান্তি স্থাপন করেছিল এবং তাদের সাথে লড়াই করার পরিবর্তে আক্রমণকারীদের সাথে কাজ করেছিল।",38.6527,64.1212
1928,1976 সালের মধ্যে প্রায় ত্রিশ শতাংশ মাচু পিচ্চু পুনরুদ্ধার করা হয়েছিল এবং এখনও অবধি পুনরুদ্ধারের কাজটি চলছে,"১৯৭৬ সালের মধ্যে, মাচু পিচু এর ৩০ শতাংশ পুনরুদ্ধার করা হয়েছে এবং পুনরুদ্ধার আজও অব্যাহত রয়েছে।",7.4398,42.7241
1961,সামাজিকীকরণের গুরুত্ব চিত্রায়ন করার কিছু সাধারণ পদ্ধতি হল শিশুদের বেড়ে ওঠার সময় তাদের প্রতি অবহেলা অযাচিত আচরণ এবং ইচ্ছাকৃত নির্যাতনের মতো দূর্ভাগ্যজনক পরিস্থিতি সৃষ্টি করা যা তাদের প্রাপ্তবয়স্কদের সাথে মিশতে বাধা দান করে,"সামাজিকীকরণের গুরুত্বকে চিত্রিত করার জন্য ব্যবহৃত সবচেয়ে সাধারণ পদ্ধতিগুলির মধ্যে একটি হ'ল শিশুদের দুর্ভাগ্যজনক ক্ষেত্রে অঙ্কন করা যারা অবহেলা, দুর্ভাগ্য বা ইচ্ছাকৃত নির্যাতনের মধ্য দিয়ে গিয়েছিলেন যখন তারা বড় হয়ে উঠছিল।",3.1800,35.5066
2004,একই মাসে আরেকটি বিমান মাশহাদে একটি রানওয়ের বাইরে বেরিয়ে গিয়ে একটি প্রাচীরের উপর আঘাত হানে এবং সতেরো জন নিহত হয়,একই মাসে আরেকটি বিমান মাশানদের একটি রানওয়ে অতিক্রম করে একটি প্রাচীরে আঘাত করে ১৭ জনকে হত্যা করে।,13.8031,42.7374
1666,আপনি নিজস্ব দেশের সরকার ছাড়াও অন্য কোন দেশের সরকারের যুক্তি চাইতে পারেন কিন্তু তাদের যুক্তি তাদের নাগরিকদের জন্য গঠন করা হয়েছে,"আপনি আপনার নিজের সরকার ছাড়া অন্য সরকারের পরামর্শও নিতে পারেন, কিন্তু তাদের পরামর্শ তাদের নাগরিকদের জন্য ডিজাইন করা হয়েছে।",10.3820,48.7112
1687,পৃথকীকরণ এবং পুনঃসংযোগ প্রতিটি প্রজন্মের দুটি পুলের মধ্যে বৈচিত্র আনা নেওয়া করতে সাহায্য করে,বিচ্ছিন্নতা এবং পুনঃসংযোগ প্রতিটি প্রজন্মের সাথে দুটি পুলের মধ্যে পিছনে এবং সামনে বৈচিত্র্যকে মিশ্রিত করে।,23.7937,54.5249
1773,ঘুমে ব্যাঘাত হচ্ছে স্বাভাবিক ঘুমের সময় উদ্দেশ্যমূলক জেগে থাকার প্রক্রিয়া এবং অল্প সময় ১০-৬০ মিনিট পরে ঘুমিয়ে পড়া।,ঘুমের ব্যাঘাত হল আপনার স্বাভাবিক ঘুমের সময় ইচ্ছাকৃতভাবে জেগে উঠার প্রক্রিয়া এবং অল্প সময়ের পরে (১০-১৬ মিনিট) ঘুমের মধ্যে পড়ে যাওয়া।,11.7129,51.0094
1970,আমরা নিশ্চিতভাবে জানি না কিন্তু এটির কন্টকাকৃত জিহবা থেকে থাকতে পারে এর খাদ্যতালিকার মধ্যে রয়েছে কচ্ছপ বৃহদাকার মাছ অন্যান্য মোসাসোরস এবং এটি এমনকি নরখাদকও হয়ে থাকতে পারে,"আমরা নিশ্চিত নই, কিন্তু তার জিহ্বা ফর্কড হতে পারে, তার খাদ্যের মধ্যে কচ্ছপ, লার্জফিস্ট, অন্যান্য মোসাসরাস এবং এমনকি এটি একটি ক্যানিবালও হতে পারে।",2.4038,33.8728
1862,faa-এর দাবি অনুযায়ী nextgen এমন একটি মাধ্যম যা বিমানকে সংক্ষিপ্ত রুটে উড়তে এবং প্রতিবছর লক্ষ লক্ষ গ্যালন জ্বালানি সাশ্রয় করতে এবং কার্বন নিঃসরণ কমাতে সাহায্য করে।,NextGen একটি সিস্টেম যা FAA দাবি করে যে বিমানগুলি সংক্ষিপ্ত রুট উড়তে এবং প্রতি বছর লক্ষ লক্ষ গ্যালন জ্বালানী সাশ্রয় করতে এবং কার্বন নির্গমন হ্রাস করতে পারে।,15.3526,51.9227
1903,যখন সমস্ত কার্যকরী উপলভ্য রসদগুলিকে কোনও সংস্থার বিভিন্ন বিভাগে ব্যবহার করা হয় তখন সৃজনশীলতা এবং চতুরতা পরিবাহিত হতে পারে,"যখন সমস্ত উপলব্ধ সম্পদ একটি সংস্থার কার্যকরী বিভাগ জুড়ে কার্যকরভাবে ব্যবহৃত হয়, তখন সৃজনশীলতা এবং উদ্ভাবনশীলতা প্রকাশ করতে পারে।",10.0790,40.4728
1695,বিশেষত গ্রীষ্মকালীন একটি জনপ্রিয় ডিনার হলো পা অম্ব ওলি জলপাই তেলদিয়ে পাউরুটি টমেটো এবং স্বাদের জন্য যে কোনও সুলভ উপকরণ যেমন পনির টুনাফিশ ইত্যাদি,"একটি সাধারণ জনপ্রিয় ডিনার, বিশেষ করে গ্রীষ্মের সময়, হল পেই এম ওলাই, জলপাই তেল, টমেটো এবং পনির, টুনাফিশ ইত্যাদির মতো যেকোনো উপলব্ধ মশলা সহ রুটি।",4.1759,38.3443
1921,অন্যদিকে বেশ কিছু দেশে বরফ এবং তুষারময় পরিস্থিতি স্বাভাবিক এবং ট্র্যাফিক সারা বছর নিরবিচ্ছিন্ন ভাবে চলে,"অন্যদিকে, অনেক দেশে বরফ এবং তুষারপাতের অবস্থা স্বাভাবিক এবং ট্রাফিক সারা বছর ধরে অবিচ্ছিন্নভাবে চলে।",13.8344,57.2790
1923,গুরুত্বপূর্ণ সামরিক এবং অসামরিক জোগান বিচ্ছিন্ন করার কৌশলটি সফল হয়েছে যদিও গত দুই শতকে বিভিন্ন আন্তর্জাতিক চুক্তির মাধ্যমে আরোপিত হওয়া সাধারণভাবে গ্রহণযোগ্য আন্তর্জাতিক নিয়মকে এই অবরোধটি লঙ্ঘন করেছে,"এই কৌশলটি গুরুত্বপূর্ণ সামরিক ও বেসামরিক সরবরাহ কার্যকরভাবে কাটাতে প্রমাণিত হয়েছিল, যদিও এই অবরোধটি গত দুই শতাব্দীর বেশ কয়েকটি আন্তর্জাতিক চুক্তি দ্বারা সংজ্ঞায়িত সাধারণভাবে গৃহীত আন্তর্জাতিক আইন লঙ্ঘন করেছিল।",5.1144,43.9785
2003,হংকং-এর সর্বোচ্চ দৃশ্যর জন্য বদ্বীপ থেকে বেরিয়ে পর এবং কোলউন ওয়াটারফ্রন্ট অপোজিট-এর দিকে এগিয়ে যাও,"হংকংয়ের সেরা দৃশ্য দেখতে, দ্বীপটি ছেড়ে বিপরীত কোউলুন ওয়াটারফ্রন্টের দিকে যান।",2.6374,25.2354
1694,অবহেলা থেকে শুরু করে অপব্যবহার এমনকি চাঁদাবাজি পর্যন্ত বিভিন্ন কারণে শিশুদের ফস্টার কেয়ারে রাখা হয়,"শিশুদের বিভিন্ন কারণে ফস্টার কেয়ারে রাখা হয়, যা অবহেলার থেকে নির্যাতনের এবং এমনকি জালিয়াতির মধ্যে রয়েছে।",18.8424,48.6606
1823,দুটি পয়েন্টের মাঝে দুজন ড্রাইভার এবং তাদের যানের মধ্যে যে চলন ও কথাবার্তা চলে সেই বিদ্যাকেই ট্রাফিক ফ্লো বলে,ট্রাফিক ফ্লো হল দুটি পয়েন্টের মধ্যে পৃথক ড্রাইভার এবং যানবাহনের চলাচল এবং তারা একে অপরের সাথে যে মিথস্ক্রিয়া করে তার অধ্যয়ন।,6.7602,42.1059
1822,মরোক্কার সুলতান এই শহরটি দারু এল-বাদ্যা নামে পুনর্নির্মাণ করেছিলেন এবং স্পেনীয় ব্যবসায়ীরা যারা সেখানে বাণিজ্য ঘাঁটি নির্মাণ করেছিল তারা এর নাম দেন ক্যাসাব্লাঙ্কা,মরক্কোর সুলতান শহরটি দারু ইবাদিয়া নামে পুনর্নির্মাণ করেছিলেন এবং স্প্যানিশ ব্যবসায়ীরা সেখানে বাণিজ্য ঘাঁটি স্থাপন করে তাকে ক্যাসাব্ল্যাঙ্কা নামকরণ করেছিলেন।,17.4842,56.8556
1943,চিন্তা যতই কম হয় জীবনশক্তির উপস্থিতি তত বেশি ইতিবাচক হয় চূড়ান্ত শান্তি ও সন্তুষ্টি খুঁজে নেওয়ার মতো সামর্থ্য প্রতিটি ব্যক্তির মধ্যে রয়েছে,"যত কম উত্তেজনা, ততই ইতিবাচক জীবনশক্তি উপস্থিত থাকে। প্রত্যেক ব্যক্তির নিখুঁত শান্তি এবং সন্তুষ্টি খুঁজে পাওয়ার সম্ভাবনা রয়েছে।",4.5503,36.4227
1956,সমুদ্রপথে বিশাল সংখ্যায় মানুষ ও বহুল পরিমাণে পণ্য পরিবহনের জন্য জাহাজ ব্যবহার করাটাই সহজ উপায়,পণ্য পরিবহনের জন্য জাহাজ ব্যবহার করা হচ্ছে সমুদ্র জুড়ে প্রচুর পরিমাণে মানুষ এবং পণ্য স্থানান্তর করার সবচেয়ে কার্যকর উপায়।,20.6148,49.2567
1719,মারাত্মক আবহাওয়া হল কোনও বিপজ্জনক আবহাওয়া ঘটনার যেমন ক্ষয়ক্ষতি মারাত্মক সামাজিক বিপর্যয় বা মানবজীবনে প্রাণহানীর মত ঘটনার সাধারণ পরিভাষা,"গুরুতর আবহাওয়া হ'ল কোনও বিপজ্জনক আবহাওয়ার ঘটনার জন্য সাধারণ শব্দ যার ক্ষয়ক্ষতি, গুরুতর সামাজিক ব্যাঘাত বা মানুষের জীবন হারাতে পারে।",5.1367,41.2440
1689,ইউরোপ একটি অপেক্ষাকৃত ছোটো মহাদেশ হওয়া সত্ত্বেও বেশ কিছু স্বতন্ত্র দেশের ধারক সাধারণ পরিস্থিতিতে বিভিন্ন দেশে যাত্রা করার ক্ষেত্রে বহুবার ভিসা দরখাস্ত ও পাসপোর্ট নিয়ন্ত্রণের মধ্যে দিয়ে যেতে হবে,"ইউরোপ একটি তুলনামূলকভাবে ছোট মহাদেশ, কিন্তু অনেক স্বাধীন দেশ রয়েছে। স্বাভাবিক পরিস্থিতিতে, একাধিক দেশের মধ্য দিয়ে ভ্রমণ করলে আপনাকে একাধিকবার ভিসা আবেদন এবং পাসপোর্ট নিয়ন্ত্রণের মধ্য দিয়ে যেতে হবে।",4.7206,37.9410
1810,ক্যালিফোর্নিয়ার গভর্নর আর্নল্ড শোয়ার্জনেগার স্বাক্ষর করেছেন একটি বিলে যা অপ্রাপ্তবয়স্কদের কাছে সহিংস ভিডিও গেমগুলির বিক্রয় বা ভাড়া নিষিদ্ধ করেছে,ক্যালিফোর্নিয়ার গভর্নর আর্নল্ড শোয়ার্জেনেগার এমন একটি বিল স্বাক্ষর করেছেন যা নাবালিকাদের জন্য হিংস্র ভিডিও গেম বিক্রি বা ভাড়া দেওয়া নিষিদ্ধ করে।,11.1247,57.6623
1778,টেলিভিশনের প্রতিবেদনগুলিতে উদ্ভিদ থেকে সাদা ধোঁয়া আসতে দেখা যায়,টেলিভিশন রিপোর্ট দেখায় যে উদ্ভিদ থেকে সাদা ধোঁয়া বের হচ্ছে।,26.2691,50.1643
2006,ক্যালসিয়াম এবং পটাসিয়ামের মতো বস্তুগুলিকে ধাতু হিসেবে ধরা হয় তবে রুপো এবং সোনার মতো ধাতুও অবশ্যই আছে,ক্যালসিয়াম এবং পটাসিয়ামের মতো উপাদানগুলিকে ধাতু হিসাবে বিবেচনা করা হয়। অবশ্যই রৌপ্য এবং স্বর্ণের মতো ধাতুও রয়েছে।,18.8424,55.5167
1805,স্কটুরব বাস 403 নিয়মিত সিন্ট্রা ভ্রমণ করে কাবো দা রোকাতে থেমে যায়,"স্কোপফোর্ড বাস ৪-৩ নিয়মিত সেন্ট্রায় যাত্রা করে, ক্যাবো ডি রোকাতে থামবে।",4.7892,31.8679
1890,বেশিরভাগ আধুনিক গবেষণার টেলিস্কোপগুলি অনুকূল বায়ুমণ্ডলীয় আবহাওয়ায় প্রত্যন্ত অঞ্চলে অনেক সু্যোগ-সুবিধা প্রদান করে,বেশিরভাগ আধুনিক গবেষণা টেলিস্কোপগুলি অনুকূল বায়ুমণ্ডলীয় অবস্থার সাথে প্রত্যন্ত অঞ্চলে বিশাল সুবিধা।,17.0466,60.1122
1782,এছাড়াও প্রতিটি রাজবংশের মধ্যে বিভক্ত প্রদেশগুলিতে অস্থিরতার সময় চলছিল এই সময়কালের সর্বাধিক পরিচিত হান এবং জিন রাজবংশের মধ্যে 60 বছর ধরে তিনটি পর্বের রাজত্ব চলেছিল,প্রতিটি রাজবংশের মধ্যে ছিল বিভক্ত প্রদেশের একটি অস্থির যুগ। এই সময়কালের মধ্যে সবচেয়ে বেশি পরিচিত ছিল হান এবং জিন রাজবংশের মধ্যে ষাট বছর ধরে তিন রাজ্যের যুগ।,21.4761,53.2102
1784,গ্রিনল্যান্ডে খাপছাড়া ভাবে বসতি স্থাপিত হয়েছিল নর্স বীরকাহিনিগুলি অনুযায়ী এরিক দ্য রেড হত্যার অপরাধে আইসল্যান্ড থেকে নির্বাসিত হয়েছিল এবং আরও পশ্চিমে যেতে যেতেই গ্রিনল্যান্ড খুঁজে পেয়েছিলেন এবং সেই ভূখণ্ডের নামকরণ করেছিলেন গ্রিনল্যান্ড,"গ্রিনল্যান্ডের বাসিন্দারা খুব কমই ছিল। নরওয়েজিয়ান সাগাতে বলা হয় যে, ইরিক দ্য রেডকে হত্যাকাণ্ডের জন্য আইসল্যান্ড থেকে নির্বাসিত করা হয়েছিল।",4.3024,26.4896
1949,এই দলের কীটপতঙ্গদের চেনাতে এন্টোমলজিস্টরা বিধিসম্মত ভাবে বাগ শব্দটি ব্যবহার করে,এই ধরনের পোকামাকড়ের জন্য এন্টমোলজিস্টরা আনুষ্ঠানিক অর্থে 'বাগ' শব্দটি ব্যবহার করেন।,8.2952,32.6138
1683,এখনও অনেক পুরুষ এবং মহিলা জীবিত আছেন যারা এখানে তাদের সময় পার করে বেঁচে ছিলেন এবং আরও অনেক ইহুদি এবং অ-ইহুদীরা ছিলেন যাদের প্রিয়জনকে খুন করা হয়েছিল বা সেখানে মৃত্যুর দিকে ধাবিত করা হয়েছিল,"এখনও অনেক পুরুষ এবং মহিলা বেঁচে আছেন যারা এখানে তাদের সময় বেঁচে আছেন এবং আরও অনেক যারা তাদের প্রিয়জনদের হত্যা করেছেন বা সেখানে মারা গেছেন, ইহুদি এবং অ-ইহুদি একইভাবে।",27.1011,53.5902
1919,নায়েরাগঙ্গো আগ্নেয়গিরির আরোহণের পাশাপাশি আফ্রিকার সস্তার মাউন্টেন গরিলা ট্র্যাকিং করার ঘাঁটি ছিল এই শহরটি,এই শহরটি আফ্রিকার সবচেয়ে সস্তা পর্বত গরিলা পাচারের সাথে সাথে নারগঙ্গো আগ্নেয়গিরির আরোহণের ভিত্তিও।,8.8892,43.2809
