id,reference,hypothesis,BLEU,chrF++
1847,સિંગાપોરના નાયબ પ્રધાનમંત્રી વોંગ કાન સેંગે તેમનું સ્વાગત કર્યું હતું અને સિંગાપોરના પ્રધાનમંત્રી લી સિએન લૂંગ સાથે વેપાર અને આતંકવાદના મુદ્દાઓ પર ચર્ચા કરી હતી,સિંગાપોરના નાયબ વડાપ્રધાન વોંગ કૈંગ સેંગે તેમને આવકાર્યા હતા અને સિંગાપોરના વડાપ્રધાન લી હસીન લોંગ સાથે વેપાર અને આતંકવાદના મુદ્દાઓ પર ચર્ચા કરી હતી.,38.5715,60.6304
1932,પાંચ મીનીટમાં પ્રદર્શનમાં પવન વહેવા લાગ્યો હતો લગભગ એક મિનીટ પછીથી પવન 70 કિમી/કલાકની ઝડપે પહોંચી રહ્યો છે.... ત્યારબાદ વરસાદ આવે છે પરંતુ એકદમ સખત અને એકદમ વધારે કે જે તમારી ત્વચાને એક સોઈની માફક વાગે છે ત્યારબાદ આકાશમાંથી કરા પડ્યા હતા  લોકો ભયભીત થઈને અને ચીસો પાડી રહ્યા હતા અને એક બીજા સાથે ભટકાઈ રહ્યા હતા,"૫ મિનિટ પછી પવન આવવા લાગ્યો. ૭૦ કિલોમીટર પ્રતિ કલાક સુધી પવન વગાડતો હતો. પછી વરસાદ આવ્યો, પણ એટલો ભારે અને મોટો કે તે તમારી ચામડીને સોયની જેમ ફટકાર્યો. પછી આકાશમાંથી હિમવર્ષા પડી. લોકો ગભરાઈ ગયા અને ચીસો પાડતા હતા અને એકબીજા પર દોડતા હતા.",2.3577,26.7968
1850,આ બેઝ સ્ટેશનમાં ડ્યુઅલ રેડિયો હોય તો તે 802.11a 802.11b અને 802.11 ગ્રામ સાથે પાછળની તરફ જઈ શકશે,"આ તેને 8 0 2 1 1 A, 8 0 2 1 B અને 8 0 2 1 G સાથે બેકવર્ડ સુસંગત બનાવવાની મંજૂરી આપશે, જો કે બેઝ સ્ટેશનમાં ડ્યુઅલ રેડિયો છે.",7.6034,38.1464
1700,તે મારિયાની નીચે પાતળું અને ઊંચાઈની નીચે જાડું હોય,તે મરિયા હેઠળ પાતળા છે અને હાઇલેન્ડ્સ હેઠળ ગાઢ છે.,4.4569,14.8489
1727,વન્ય બાળકોએ ભાગી જતા પહેલા કે ત્યજવામાં આવ્યા પહેલા વધુ પડતા દુર્વ્યવહાર અથવા ત્રાસનો અનુભવ કરેલો હોઈ શકે,જંગલી બાળકોએ ત્યજી દેવામાં અથવા ભાગી જતા પહેલા ગંભીર બાળ દુર્વ્યવહાર અથવા આઘાતનો અનુભવ કર્યો હોઈ શકે છે.,11.7942,46.6542
1984,કારની સામૂહિક માલિકી પણ રસ્તાઓ પર અકસ્માતોની વધતી જતી ઘટનાઓનું કારણ બને છે જે શારીરિક ખાંપણોને સુધારવા માટે અને આરોગ્યની સારવારમાં નવી તકનીકોની શોધ કરવા માટે પ્રેરિત કરે છે,"મોટા પાયે કારની માલિકીથી રસ્તાઓ પર અકસ્માતોની વધુ ઘટનાઓ પણ થાય છે, જે નુકસાનગ્રસ્ત શરીરની મરામત માટે આરોગ્યસંભાળમાં નવી તકનીકોની શોધ તરફ દોરી જાય છે.",9.5944,37.7622
1853,જિયાંકાર્લો ફિસિકેલાએ તેમની કાર પરનો કાબૂ ગુમાવ્યો અને રેસની શરૂઆત પછી તરત જ તેને સમાપ્ત કરી દીધી,જિયાન્કાર્લો ફિઝિસેલાએ તેની કારનું નિયંત્રણ ગુમાવ્યું અને શરૂઆત પછી ટૂંક સમયમાં જ રેસ સમાપ્ત કરી.,7.1913,38.8144
1694,બાળકોને વિવિધ કારણોસર પાલકની સંભાળમાં રાખવામાં આવે છે જેમાં અવગણના દુરૂપયોગ અને ગેરવસૂલી પણ હોય શકે છે,બાળકોને વિવિધ કારણોસર ફોસ્ટર કેરમાં મૂકવામાં આવે છે જે ઉપેક્ષાથી લઈને દુર્વ્યવહાર અને છૂટાછેડા સુધીના હોય છે.,11.3061,39.2331
1878,ચર્ચની કેન્દ્રીય સત્તા એક હજાર વર્ષથી રોમમાં હતી અને સત્તા અને પૈસાની આ એકાગ્રતાને કારણે ઘણાને પ્રશ્ન થયો કે આ સિદ્ધાંતને પૂર્ણ કરવામાં આવી રહ્યો છે કે નહીં,ચર્ચની કેન્દ્રીય સત્તા રોમમાં એક હજાર વર્ષથી વધુ સમયથી હતી અને સત્તા અને નાણાંની આ એકાગ્રતા ઘણાને પ્રશ્ન કરવા માટે દોરી ગઈ હતી કે શું આ સિદ્ધાંતને પૂર્ણ કરવામાં આવી રહી છે.,27.0937,65.6940
1692,જાપાનની ન્યુક્લિયર એજન્સી અનુસાર પ્લાન્ટમાં રેડિયોઍક્ટિવ સીઝિયમ અને આયોડિનની ઓળખ થઈ છે,"જાપાનની પરમાણુ એજન્સીના જણાવ્યા મુજબ, પ્લાન્ટમાં કિરણોત્સર્ગી કેશિયમ અને આયોડિનની ઓળખ કરવામાં આવી છે.",10.8260,41.6902
1797,દરેક વ્યક્તિ સમાજનો હિસ્સો બને છે અને પરિવહન પ્રણાલીઓનો ઉપયોગ કરે છે પરિવહન પ્રણાલી વિશે લગભગ દરેકની ફરિયાદ હોય છે,દરેક વ્યક્તિ સમાજમાં ભાગ લે છે અને પરિવહન પ્રણાલીઓનો ઉપયોગ કરે છે. લગભગ દરેક વ્યક્તિ પરિવહન પ્રણાલીઓ વિશે ફરિયાદ કરે છે.,30.9895,64.2947
1912,"મોટા ભાગના નાના ટાપુઓ સ્વતંત્ર રાષ્ટ્રો,અથવા ફ્રાન્સ સાથે સંકળાયેલ છે અને તેને લક્ઝરી બીચ રિસોર્ટ તરીકે ઓળખવામાં આવે છે",મોટા ભાગના નાના ટાપુઓ સ્વતંત્ર રાષ્ટ્રો છે અથવા ફ્રાન્સ સાથે સંકળાયેલા છે અને વૈભવી બીચ રિસોર્ટ્સ તરીકે ઓળખાય છે.,32.9789,65.7834
1711,આ થિયરીઓ એ બાબત તરફ જુએ છે કે કેટલાક લોકો વિશે શું છે જે તેમને જે કામ કરે છે તે ઇચ્છે છે અને તેમના વાતાવરણમાં શું કામ કરવા માટે તેઓ ને અમુક કામ ો કરવા માટે તૈયાર કરે છે અથવા ન કરે,આ સિદ્ધાંતો ચોક્કસ લોકો વિશે શું છે તે જુઓ કે જે તેમને જે વસ્તુઓ કરે છે તે ઇચ્છે છે અને તેમના પર્યાવરણમાં કઈ વસ્તુઓ તેમને ચોક્કસ વસ્તુઓ કરવા અથવા ન કરવા માટે દબાણ કરશે.,24.9974,44.3711
1913,વાઘની ત્રાડ એ સિંહના મુક્ત અવાજની ગર્જના જેવી નથી હોતી પણ ઘણી ખરી ઘુરકિયાવાળા મોટેથી બોલાયેલા શબ્દોવાળા વાક્ય જેવી હોય છે,"વાઘનો બૂમો સિંહના સંપૂર્ણ બળપૂર્વકના બૂમો જેવું નથી, પરંતુ સ્નાર્લી બૂમ પાડતા શબ્દોના વાક્ય જેવું છે.",2.5710,20.6693
1787,બ્લૉગિંગ એ એવું સાધન છે જે સહયોગ કરવાને પ્રેરણા આપે છે અને વિદ્યાર્થીઓને શાળાના પારંપરિક શિક્ષણથી વધીને શીખવા માટે પ્રોત્સાહન આપે છે,બ્લોગિંગ એ એક સાધન છે જે સહયોગને પ્રેરણા આપે છે અને વિદ્યાર્થીઓને પરંપરાગત શાળા દિવસથી આગળ શીખવા માટે પ્રોત્સાહિત કરે છે.,24.8734,56.2640
1977,પ્રાઇડ્સ એક થી લઈને ત્રણ પુખ્તવયી પુરુષો તીસ માદા અને બચ્ચાંઓ નું સમૂહ છે,"પ્રાઇડ્સ એકથી ત્રણ સંબંધિત પુખ્ત નર, સાથે સાથે ત્રીસ જેટલી માદા અને બચ્ચાઓથી બનેલા છે.",5.7514,38.2317
1667,"""સામાન્ય રીતે બે વર્તણૂંકો બહાર આવી શકે છે કારણ કે વ્યવસ્થાપકો તેમના ભૂતપૂર્વ સાથીઓનું નેતૃત્વ કરવાનું શરૂ કરે. સ્પેક્ટ્રમનો એક છેડો ""એક માણસ"" અથવા ગેલ રહેવાનો પ્રયત્ન કરે છે.","સામાન્ય રીતે કહીએ તો, બે વર્તણૂકો ઉભરી શકે છે કારણ કે મેનેજરો તેમના ભૂતપૂર્વ સાથીદારોનું નેતૃત્વ કરવાનું શરૂ કરે છે. સ્પેક્ટ્રમના એક અંત છોકરાઓ અથવા છોકરીઓમાંના એક તરીકે રહેવાનો પ્રયાસ કરી રહ્યો છે.",19.3940,55.7363
1669,પોલીસ અધિક્ષક ચંદ્ર શેખર સોલંકીએ કહ્યું કે આરોપી ઢંકાયેલા ચહેરાઓ સાથે કોર્ટમાં હાજર થયા,પોલીસ સુપરિન્ટેન્ડન્ટ ચંદ્ર શેખર સલાન્કીએ કહ્યું કે આરોપી કોર્ટમાં ઢંકાયેલા ચહેરા સાથે દેખાયા હતા.,14.2478,53.9291
1838,ગીઝામાં આવેલ મહાન પીરામીડ આજે પણ ઊભી છે તેવી સાત અજાયબીઓ પૈકીનીજ એક અજાયબી છે,ગિઝામાં ગ્રેટ પિરામિડ એ સાત અજાયબીઓમાંનું એક છે જે આજે પણ ઊભી છે.,19.0384,35.2276
1832,લોકપ્રિય રમતોમાં ફૂટબોલ બાસ્કેટબોલ વોલીબોલ વોટર-પોલો ફેન્સીંગ રગ્બી સાયકલિંગ આઇસ હોકી રોલર હોકી અને એફ 1 મોટર રેસિંગ શામેલ,"લોકપ્રિય રમતોમાં ફૂટબોલ, બાસ્કેટબોલ, વોલીબોલ, વોટરપોલ, ફેન્સીંગ, રગ્બી, સાયકલિંગ, આઇસ હોકી, રોલર હોકી અને એફ 1 મોટર રેસિંગનો સમાવેશ થાય છે.",23.2442,67.1630
1991,યુરોપિયન ઇતિહાસના આ સમય દરમિયાન કેથોલિક ચર્ચ કે જે સમૃદ્ધ અને શક્તિશાળી બન્યું હતું  તે બારીક તપાસ હેઠળ આવ્યુ હતું,"યુરોપિયન ઇતિહાસના આ સમયગાળા દરમિયાન, કેથોલિક ચર્ચ, જે સમૃદ્ધ અને શક્તિશાળી બન્યું હતું, તેની તપાસ કરવામાં આવી હતી.",30.7026,63.5938
1776,"""આખી રાત 150 થી 200 નકલો બનાવવામાં આવી હતી જે હવે ""ડનલેપ બ્રોડસાઇડ્સ"" તરીકે ઓળખાય.","આ રાત દરમિયાન, એક સો અને પચાસથી બેસો નકલો બનાવવામાં આવી હતી, જે હવે બનલેપ બ્રોડસાઇડ્સ તરીકે ઓળખાય છે.",15.8213,54.8704
1809,ટ્રેકને જાળવી રાખવા માટે ખૂબ જ વહેલી ક્રોસી રજૂ કરવામાં આવી હતી જોકે ધીમે ધીમે એવુ સમજાયુ કે જો તેમની ટોચ પર લોખંડની પટ્ટી હશે તો ટ્રેક વધુ કાર્યક્ષમ બનશે,"ક્રોસ ટાઈઝની શરૂઆત ટ્રેકને સ્થાને રાખવા માટે ખૂબ જ વહેલી તકે કરવામાં આવી હતી, પરંતુ ધીમે ધીમે તે સમજાયું હતું કે ટ્રેક વધુ કાર્યક્ષમ હશે જો તેમની ટોચ પર લોખંડની એક સ્ટીપ હોય.",28.8752,60.9905
1693,પણ કૅપ્ટનની વિકેટ ગુમાવ્યા પછી દાવ પૂરો થતાં સુધીમાં ભારતે 7 વિકેટો ગુમાવીને માત્ર 36 રન કર્યા,"પરંતુ કેપ્ટનની વિકેટ ગુમાવ્યા પછી, ભારતે માત્ર ત્રીસ-છ રન કર્યા, ઇનીંગ્સને સમાપ્ત કરવા માટે સાત વિકેટ ગુમાવ્યા.",9.7481,43.2282
1878,ચર્ચની કેન્દ્રીય સત્તા એક હજાર વર્ષથી રોમમાં હતી અને સત્તા અને પૈસાની આ એકાગ્રતાને કારણે ઘણાને પ્રશ્ન થયો કે આ સિદ્ધાંતને પૂર્ણ કરવામાં આવી રહ્યો છે કે નહીં,"ચર્ચની કેન્દ્રીય સત્તા રોમમાં એક હજાર વર્ષથી વધુ સમયથી છે, અને સત્તા અને નાણાંની આ એકાગ્રતા ઘણાને પ્રશ્ન કરે છે કે શું આ સિદ્ધાંતને પૂર્ણ કરવામાં આવી રહી છે.",24.8507,65.1515
1730,આખો દિવસ બસો આંતર-જિલ્લા બસ સ્ટેશન નદીપાર થી નીકળે છે જોકે મોટાભાગના લોકો ખાસ કરીને પૂર્વ બાજુ અને જાકાર/બાથંગ તરફ જતાં લોકો 06:30 અને 07:30 વચ્ચે નીકળે છે,"બસ સમગ્ર દિવસ દરમિયાન નદીના આંતરજિલ્લા બસ સ્ટેશનથી રવાના થાય છે, જોકે મોટાભાગના, ખાસ કરીને જે પૂર્વ તરફ જતા હોય છે અને જેકર બુથંગ 6:30 અને 7:30 વચ્ચે રવાના થાય છે.",8.7109,40.6654
1696,યુનિવર્સિટી ઉપરના સંશોધનકારોએ જણાવ્યું હતું કે સ્ફટિકો કે જે કિડનીની કામગીરીને અવરોધી શકે છે તેની રચના કરવા માટે બે સંયોજનો એકબીજા સાથે પ્રતિક્રિયા કરે છે,યુનિવર્સિટીના સંશોધકોએ કહ્યું કે બે સંયોજનો એકબીજા સાથે પ્રતિક્રિયા કરે છે અને સ્ફટિકો બનાવે છે જે કિડની કાર્યને અવરોધિત કરી શકે છે.,27.3346,53.9192
1695,ખાસ કરીને ઉનાળામાં સાદું લોકપ્રિય રાત્રિભોજન છે પા ઍમ્બ ઑલિ ઑલિવ ઑઇલ ટામેટાં અને અન્ય ચીઝ તુનાફિશ વગેરે જેવા ઉપલબ્ધ વ્યંજનો સાથે બ્રેડ,"એક સરળ, લોકપ્રિય ડિમર, ખાસ કરીને ઉનાળા દરમિયાન, પાન એમ્ ઓલી છે, જે ઓલિવ તેલ, ટમેટા અને પનીર, ટ્યુના માછલી વગેરે જેવા કોઈપણ ઉપલબ્ધ મસાલા સાથે બનાવવામાં આવે છે.",3.5519,32.6660
1739,મક્કાની ઉત્તરે આવેલા પર્વતો પૈકીના એક પર્વત ની ટોચ ઉપર સ્થિત આ ગુફા બાકીની દુનિયાથી સંપૂર્ણ રીતે વિખૂટી થયેલી છે,"મક્કાની ઉત્તરે એક પર્વતની ટોચ પર આરામ, ગુફા બાકીના વિશ્વથી નજીકથી અલગ છે.",4.9564,32.4079
1758,આર્કિપlલેગો પેનિનસુલાથી ઉત્તરમાં 120 કિ.મી. તે અંતરે છે. વિલા લાસ એસ્ટ્રેલાસના સમાધાન સાથે કિંગ જ્યોર્જ આઇલેન્ડ સૌથી મોટું છે,"આ દ્વીપસમૂહ દ્વીપકલ્પની ઉત્તરે 120 કિલોમીટર દૂર આવેલું છે. સૌથી મોટું કિંગ જ્યોર્જ આઇલેન્ડ છે, જેમાં વિલોસ એસ્ટ્રીઆસની વસાહત છે.",9.8493,38.4561
1699,"""બિશકેકને એક નિરક્ષકે ""અરાજકતા"" ની સ્થિતિમાં ડૂબતી વર્ણવી કારણકે લોકોની ટોળીઓ ગલીઓમાં રખડતી હતી અને ગ્રાહક સામાનની દુકાનો ને લુંટી લીધી હતી.  ","બિશ્કેકને એક નિરીક્ષક દ્વારા અરાજકતાની સ્થિતિમાં ડૂબી જવાનું વર્ણવવામાં આવ્યું હતું, કારણ કે લોકોના ગેંગ શેરીઓમાં ભટકતા હતા અને ગ્રાહક માલસામાનની દુકાનો લૂંટી લેતા હતા.",3.6529,41.5558
1842,કારણ કે ડાયનાસોરના પીંછામાં સારી રીતે વિકસિત પાતળો દાંડો નથી જેને રેચીસ કહેવામાં આવે છે પરંતુ તેમાં પીંછાઓની અન્ય લાક્ષણિકતાઓ છે બાર્બ્સ અને બાર્બ્યુલ્સ સંશોધનકારોએ અનુમાન લગાવ્યું હતું કે રેચીસ સંભવત અન્ય વિશેષતાઓ કરતા પછીનો ઉત્ક્રાંતિ વિકાસ હતો,"કારણ કે ડાયનાસોરના પીંછામાં સારી રીતે વિકસિત શાફ્ટ નથી, જેને એરોકીઝ કહેવામાં આવે છે, પરંતુ પીંછા, બાર્બ્સ અને બાર્બ્યુલ્સની અન્ય સુવિધાઓ છે, સંશોધકોએ વધુ રેશીઝની ધારણા કરી હતી, જે સંભવતઃ આ અન્ય લક્ષણોના પછીના ઉત્ક્રાંતિ વિકાસ હતા.",20.0641,50.3729
1836,લોકો પ્રાચીન સમયથી સોના ચાંદી અને તાંબા જેવા મૂળભૂત રાસાયણિક તત્વો વિશે જાણે છે કારણ કે આ બધું મૂળ સ્વરૂપે પ્રકૃતિમાંથી મળી આવે છે અને તે આદિમ સાધનો સાથે ખોદકામ કરવું પ્રમાણમાં સરળ હોય છે,"લોકો પ્રાચીનકાળથી સોના, ચાંદી અને તાંબા જેવા મૂળભૂત રાસાયણિક તત્વો વિશે જાણતા હતા, કારણ કે આ બધાને પ્રકૃતિમાં મૂળ સ્વરૂપમાં શોધી શકાય છે અને આદિમ સાધનો સાથે ખાણકામ કરવા માટે પ્રમાણમાં સરળ છે.",29.9927,64.4544
1975,વેટિકન સિટીની વસ્તી 800 ની આસપાસ છે તે વિશ્વનો સૌથી નાનો સ્વતંત્ર દેશ છે અને સૌથી ઓછી વસ્તી ધરાવતો દેશ,"વેટિકન સિટીની વસ્તી લગભગ આઠસો છે, તે વિશ્વનો સૌથી નાનો સ્વતંત્ર દેશ છે અને સૌથી ઓછી વસ્તી ધરાવતો દેશ છે.",63.5087,81.3485
1738,એ પાણીમાં દાખલ થતા કોઈ પણ જીવ પર હુમલો કરતા ટી રેક્સ જેવા મોટા ડાયનોસોર પણ એનો મુકાબલો ના કરી શક્યા હોત,તે પાણીમાં પ્રવેશતા કોઈપણ વસ્તુ પર પણ હુમલો કરે છે; ટી-રેક્સ જેવા વિશાળ ડાયનાસોર પણ તેના માટે કોઈ મેચ નહીં હોય.,2.6784,30.8377
1935,જોકે તે સાચું નથી જોકે દસ્તાવેજની પાછળના ભાગે કશુંક લખેલું છે પણ તે ખજાનાનો નકશો નથી,"જો કે, તે સાચું નથી. જોકે દસ્તાવેજની પાછળ કંઈક લખેલું છે, તે ખજાનો નકશો નથી.",12.8037,59.7772
1889,તેણે આપણને ટ્રેન કાર અને વાહનવ્યવહારના બીજા ઘણાં સાધનો આપ્યાં,"તે અમને ટ્રેન, કાર અને અન્ય ઘણા પરિવહન ઉપકરણો લાવ્યા છે.",6.8372,25.6263
1865,સેંટ પીટર્સબર્ગ ક્રૂઝમાં શેરમાં સમયનો સમાવેશ થાય છે. ક્રૂઝ મુસાફરોને વિઝાની જરૂરિયાતોમાંથી મુક્તિ આપવામાં આવે છે નિયમો તપાસો,સેન્ટ પીટર્સબર્ગ ક્રુઝમાં શહેરમાં સમયનો સમાવેશ થાય છે. ક્રુઝ મુસાફરોને વિઝાની જરૂરિયાતોમાંથી મુક્તિ આપવામાં આવે છે. શરતો તપાસો.,46.5076,77.3389
1848,ગઈ કાલે સવારે તુર્કીના ગાઝીયાન્ટેપમાં આવેલા પોલીસ મુખ્ય મથકે કાર બૉમ્બ ધડાકા સાથે ફૂટવાને કારણે બે પોલીસ ઑફિસરોનું મૃત્યુ થયું અને અન્ય વીસથી વધારે લોકો ઘાયલ થયાં,"તુર્કીના ગૈસેન્ટેપમાં પોલીસ હેડક્વાર્ટરમાં કાર બોમ્બ વિસ્ફોટ થયો હતો, જેમાં બે પોલીસ અધિકારીઓ માર્યા ગયા હતા અને 20 થી વધુ લોકો ઘાયલ થયા હતા.",4.6756,28.9553
1838,ગીઝામાં આવેલ મહાન પીરામીડ આજે પણ ઊભી છે તેવી સાત અજાયબીઓ પૈકીનીજ એક અજાયબી છે,ગિઝા ખાતેનો મહાન પિરામિડ એ સાત અજાયબીઓમાંથી એકમાત્ર છે જે આજે પણ ઊભી છે.,18.9224,36.6046
1718,એવી કોઈ સાર્વત્રિક વ્યાખ્યા નથી જેના માટે ઉત્પાદિત વસ્તુઓ એન્ટિક કેટલીક કર એજન્સીઓ 100 વર્ષથી જૂની વસ્તુઓને પ્રાચીન વસ્તુઓ તરીકે વ્યાખ્યાયિત કરે,કોઈ સાર્વત્રિક વ્યાખ્યા નથી કે જે ઉત્પાદિત વસ્તુઓ પ્રાચીન છે. કેટલીક કર એજન્સીઓ સો વર્ષથી જૂની ચીજવસ્તુઓને પ્રાચીન તરીકે વ્યાખ્યાયિત કરે છે.,21.4513,66.7051
1828,પ્રતિકૂળ પર્યાવરણ અભ્યાસક્રમ' માટેની ઇન્ટરનેટ પરની શોધ કદાચ કોઈ સ્થાનિક કંપનીનું સરનામું બતાવશે,હૉસ્ટલ પર્યાવરણ કોર્સ માટે ઇન્ટરનેટની શોધ કદાચ સ્થાનિક કંપનીનું સરનામું આપશે.,15.2639,47.5785
1740,પિરામિડનો અવાજ અને પ્રકાશ શો બાળકોના વિસ્તારમાં સૌથી વધુ રસપ્રદ વસ્તુઓમાંની એક છે,પિરામિડ સાઉન્ડ એન્ડ લાઇટ શો એ બાળકો માટે આ વિસ્તારમાં સૌથી રસપ્રદ વસ્તુઓમાંની એક છે.,18.9224,53.7005
1701,"બકરાઓનું સૌ પ્રથમ પાલન આશરે 10,000 વર્ષ પહેલાં ઇરાનના ઝેગ્રોસ પર્વતમાળા કરવામાં આવ્યું હોય તેવું લાગે છે",ઇરાનના ઝાગ્રોસ પર્વતોમાં આશરે દસ હજાર વર્ષ પહેલાં બકરાને પ્રથમ વખત પાળવામાં આવ્યા હતા.,5.7840,36.4018
1721,1963 માં ડેમ બંધાયા બાદ મોસમી પુરના કારણે સમગ્ર નદીમાં થતા કાંપના ફેલાવાને અટકાવી શકાયો હતો,"ડેમ ૧૯૬૩માં બાંધવામાં આવ્યા પછી, મોસમી પૂર કે જે સમગ્ર નદીમાં જળાશય ફેલાવશે તે બંધ કરવામાં આવ્યા હતા.",4.5537,27.0779
1699,"""બિશકેકને એક નિરક્ષકે ""અરાજકતા"" ની સ્થિતિમાં ડૂબતી વર્ણવી કારણકે લોકોની ટોળીઓ ગલીઓમાં રખડતી હતી અને ગ્રાહક સામાનની દુકાનો ને લુંટી લીધી હતી.  ",બિશ્કેકને એક નિરીક્ષક દ્વારા અરાજકતાની સ્થિતિમાં ડૂબી જવાનું વર્ણવવામાં આવ્યું હતું કારણ કે લોકોની ગેંગ શેરીમાં ભટકતા હતા અને ગ્રાહક માલસામાનની દુકાનો લૂંટી લેતા હતા.,3.9517,42.0066
1854,તે જ દિવસે 1200 gmt વાગ્યે અકસ્માત સ્થળેથી વાહનને પણ હટાવી લેવાયું હતું,વાહન પોતે જ અકસ્માતના સ્થળેથી લગભગ 1200 જીએમટી પર તે જ દિવસે લઈ જવામાં આવ્યું હતું.,10.1237,39.0926
1896,યુએસએ જિમ્નાસ્ટિક્સ અને યુએસઓસીનું લક્ષ્ય એક જ છે જિમ્નાસ્ટિકની રમત બનાવવી અને અન્ય રમતવીરો માટે સુરક્ષિત હકારાત્મક અને સશક્ત વાતાવરણમાં તેમના સ્વપ્નોને અનુસરવા માટે સુરક્ષિત છે,"યુ.એસ. જિમ્નેસ્ટિક્સ અને યુ.એસ.ઓ.સી. એ જ ધ્યેય ધરાવે છે, જે રમતને જિમ્નેસ્ટિક્સ અને અન્યને શક્ય તેટલું સલામત બનાવે છે, એથ્લેટ્સ માટે, સલામત, હકારાત્મક અને સશક્ત વાતાવરણમાં તેમના સપનાને અનુસરવા માટે.",10.2193,46.3302
1746,વનસ્પતિઓ ફોટોસિન્થેસિસ દ્વારા સૂર્યમાંથી પોતાનો ખોરાક બનાવે છે તે છાંયડો પણ આપે છે,"છોડ પ્રકાશસંશ્લેષણ દ્વારા સૂર્યમાંથી પોતાનો ખોરાક બનાવે છે, તેઓ છાંયો પણ પૂરો પાડે છે.",32.3772,53.2717
1796,આ કાંપ રેતીના સ્તંભ અને કિનારાઓ બનાવવા માટે જરૂરી હતો જે જંગલી જીવોના રહેઠાણ તરીકે કાર્ય કરતો હતો,આ જળચારો જંગલી પ્રાણીઓના નિવાસસ્થાન તરીકે સેવા આપતા દરિયાકિનારામાં સાઇડબાર બનાવવા માટે જરૂરી હતા.,9.5245,33.2060
1843,"""ડંડી યુનિવર્સિટીના પ્રાધ્યાપક પામેલા ફર્ગ્યુસન નોંધે છે કે ""જો શંકાસ્પદોના ફોટા વગેરેનું પ્રકાશન થતું હોય તો પત્રકારો ભયજનક રેખા પર ચાલતા હોય તેમ લાગે છે.""""","ડંડી યુનિવર્સિટીના પ્રોફેસર પામેલા ફર્ગ્યુસન નોંધે છે કે, જો પત્રકારો શંકાસ્પદના ફોટા વગેરે પ્રકાશિત કરે તો તેઓ ખતરનાક રેખા પર ચાલતા હોય તેવું લાગે છે.",26.5008,60.1135
1683,હજી પણ ઘણાં પુરુષો અને સ્ત્રીઓ છે જેઓ અહીં બચી ગયાં અને બીજાં ઘણાં લોકોના પ્રિયજનો માર્યા ગયા અથવા કામ કરતાં કરતાં મૃત્યુ પામ્યાં જેમાં યહૂદીઓ અને બિન-યહુદીઓ સમાન હતાં,ઘણા પુરુષો અને સ્ત્રીઓ હજુ પણ જીવંત છે જે અહીં તેમના સમયથી બચી ગયા છે અને ઘણા વધુ જેઓ તેમના પ્રિયજનોને હત્યા કરી હતી અથવા તેમના યહૂદીઓ અથવા બિન-યહૂદીઓ માટે સમાન રીતે મૃત્યુ પામ્યા હતા.,5.6097,39.5108
1764,હાજર લોકો ની સંખ્યા એટલી બધી વધારે હતી કે દરેક માટે સેંટ પીટર્સ સ્ક્વેરમાં અંતિમ સંસ્કાર જોવા શક્ય હતા નહીં,હાજર લોકોની સંખ્યા એટલી મોટી હતી કે દરેક વ્યક્તિ માટે સેન્ટ પીટર્સ સ્ક્વેરમાં અંતિમ સંસ્કારમાં પ્રવેશ મેળવવો શક્ય ન હતો.,13.9885,59.1411
1904,જોકે ધીમી સંદેશાવ્યવહાર ચૅનલોને કારણે પશ્ચિમમાં શૈલીઓ 25 થી 30 વર્ષ પાછળ પડી શકે છે,"જો કે, ધીમી સંચાર ચેનલોને કારણે, પશ્ચિમમાં શૈલીઓ પચીસથી ત્રીસ વર્ષ પાછળ રહી શકે છે.",7.9946,48.5293
1698,બ્રહ્માંડમાં દરેક વસ્તુ પદાર્થની બનેલી છે દરેક વસ્તુ અણુ તરીકે ઓળખાતા નાના કણોથી બનેલી હોય,"બ્રહ્માંડમાં બધું જ પદાર્થથી બનેલું છે, તમામ પદાર્થ નાના કણોથી બનેલા છે જેને અણુઓ કહેવામાં આવે છે.",4.8150,35.0492
1851,રીપ કરન્ટ એ દરિયાના મોજામાંથી પાછા ફરતા પ્રવાહ છે જે ઘણી વાર રીફ અથવા તેના જેવા જ હોય છે,"રિપ પ્રવાહો એ દરિયાકિનારા પર તૂટી પડતા તરંગોથી પરત ફરતા પ્રવાહ છે, ઘણી વખત રીફ અથવા સમાન પહોંચ પર.",9.2465,33.3501
1700,તે મારિયાની નીચે પાતળું અને ઊંચાઈની નીચે જાડું હોય,તે મેરિયા હેઠળ પાતળા છે અને હાઇલેન્ડ્સ હેઠળ ગાઢ છે.,4.4569,14.7864
1907,યુદ્ધ ફાટી નીકળવાના તુરંત બાદ બ્રિટેનને જર્મનીના નૌકાદળની નાકાબંધી કરી હતી,"દુશ્મનાવટના ફાટી નીકળ્યા પછી ટૂંક સમયમાં, બ્રુટેને જર્મનીની નૌકાદળની ઘેરાબંધી શરૂ કરી.",3.7374,33.6209
